Time,mercury,venus,mars,jupiter,saturn,uranus,neptune,ceres,chiron
A.D. 2018-Oct-13 12:20:00.0000 UTC,212.50695242050767,214.46436768441572,314.55450940108136,232.06920602877017,273.67083192095305,28.79907675156068,345.5644598387984,197.7952375850319,353.62083333333334
A.D. 2018-Oct-14 12:20:00.0000 UTC,213.93415820463858,214.1420706058625,315.0325387093932,232.2742000191399,273.73450357944967,28.760716952623557,345.5450841821553,198.207174488399,353.5833333333333
A.D. 2018-Oct-15 12:20:00.0000 UTC,215.35763024390698,213.7869632149344,315.5156960031051,232.48031202400838,273.79968637419273,28.722203220754807,345.5260485178955,198.6191581103512,353.54583333333335
A.D. 2018-Oct-16 12:20:00.0000 UTC,216.7774608862529,213.40081709697816,316.00378514401365,232.68751838442782,273.8663645252567,28.683552346279885,345.5073604286994,199.0311828532812,353.5083333333334
A.D. 2018-Oct-17 12:20:00.0000 UTC,218.19366416444396,212.98572111959086,316.4966139115323,232.89579589379773,273.93452211667596,28.64478103333275,345.4890272855514,199.44324369704069,353.72499999999997
A.D. 2018-Oct-18 12:20:00.0000 UTC,219.6061685586436,212.54407779238386,316.9939944857918,233.10512178615326,274.0041431286875,28.60590590159779,345.47105625869,199.8553361310053,353.6875
A.D. 2018-Oct-19 12:20:00.0000 UTC,221.01480887471277,212.0785930999807,317.49574373508904,233.31547373483713,274.0752114661765,28.56694348303485,345.4534543243523,200.26745611775291,353.65416666666664
A.D. 2018-Oct-20 12:20:00.0000 UTC,222.419317116956,211.5922594907631,318.00168344867126,233.52682986866841,274.14771099266306,28.52791021332151,345.43622826949064,200.67960008795384,353.61666666666673
A.D. 2018-Oct-21 12:20:00.0000 UTC,223.819312199473,211.08833179838595,318.5116406428701,233.73916880602454,274.2216255761294,28.488822419937083,345.4193846973358,201.09176495172838,353.5833333333333
A.D. 2018-Oct-22 12:20:00.0000 UTC,225.21428830090557,210.57029601311868,319.02544804268666,233.95246970044818,274.2969391491071,28.449696310764963,345.402930036986,201.50394810765235,353.55
A.D. 2018-Oct-23 12:20:00.0000 UTC,226.60360162145446,210.0418310107101,319.5429447979907,234.1667122844514,274.3736357804764,28.41054796869132,345.3868705599889,201.91614742295198,353.51666666666665
A.D. 2018-Oct-24 12:20:00.0000 UTC,227.98645525159176,209.50676361610678,320.06397742799214,234.38187689215013,274.45169975052755,28.37139335845555,345.37121240587334,202.32836115518015,353.73333333333335
A.D. 2018-Oct-25 12:20:00.0000 UTC,229.36188181798528,208.96901777117156,320.5884009027048,234.59794443859332,274.5311156151754,28.33224835122866,345.3559616166167,202.740587793287,353.7
A.D. 2018-Oct-26 12:20:00.0000 UTC,230.7287235464709,208.43255910980818,321.116079685099,234.81489633699206,274.6118682420054,28.29312876950674,345.3411241772906,203.15282580626936,353.67083333333335
A.D. 2018-Oct-27 12:20:00.0000 UTC,232.0856093834669,207.90133686405363,321.6468885065938,235.03271434582234,274.6939428024629,28.25405045017095,345.32670605742095,203.56507331445388,353.6375
A.D. 2018-Oct-28 12:20:00.0000 UTC,233.43092884267296,207.3792255722838,322.18071266383794,235.25138035371242,274.77732471179047,28.21502931841573,345.3127132460709,203.97732771595633,353.60833333333335
A.D. 2018-Oct-29 12:20:00.0000 UTC,234.76280227573582,206.86996932909642,322.71744771167954,235.4708761253083,274.86199951918644,28.176081461777475,345.29915177417024,204.38958531967634,353.57916666666665
A.D. 2018-Oct-30 12:20:00.0000 UTC,236.07904728296776,206.37713117223743,323.2569985524316,235.69118303962912,274.9479527607804,28.137223193183925,345.28602772002887,204.80184103273064,353.55
A.D. 2018-Oct-31 12:20:00.0000 UTC,237.3771409766947,205.9040496808792,323.7992780308756,235.91228185125055,275.0351697934917,28.098471094576244,345.273347197149,205.21408813720248,353.5208333333333
A.D. 2018-Nov-01 12:20:00.0000 UTC,238.65417780306143,205.45380414532428,324.34420519885134,236.13415249686622,275.12363562778256,28.0598420365066,345.2611163260067,205.62631817354932,353.7416666666666
A.D. 2018-Nov-02 12:20:00.0000 UTC,239.90682265374005,205.02918896692304,324.8917034127772,236.35677396108045,275.21333477406466,28.0213531722781,345.2493411927499,206.03852093516858,353.71250000000003
A.D. 2018-Nov-03 12:20:00.0000 UTC,241.13125909497683,204.6326973662245,325.44169840404544,236.5801242098402,275.30425111442884,27.98302190691935,345.2380277981121,206.45068457074942,353.6875
A.D. 2018-Nov-04 12:20:00.0000 UTC,242.32313273697886,204.2665140010876,325.9941164509273,236.80418019758255,275.39636781015435,27.944865842269284,345.22718200014697,206.86279579022923,353.6583333333333
A.D. 2018-Nov-05 12:20:00.0000 UTC,243.47749008428093,203.9325156554589,326.54888279270324,237.02891795129355,275.48966725506824,27.9069027010356,345.2168094552906,207.27484016309418,353.6333333333334
A.D. 2018-Nov-06 12:20:00.0000 UTC,244.58871367870395,203.63227873124058,327.10592044169863,237.25431272735378,275.58413108244144,27.8691502356085,345.2069155634947,207.68680248403837,353.60833333333335
A.D. 2018-Nov-07 12:20:00.0000 UTC,245.65045503345297,203.3670919359214,327.6651495303342,237.48033922487562,275.6797402265867,27.831626130929532,345.1975054237535,208.09866716620172,353.5833333333333
A.D. 2018-Nov-08 12:20:00.0000 UTC,246.65556787185355,203.1379724407174,328.22648725615915,237.70697182665018,275.776475030457,27.794347912904517,345.18858380521993,208.51041860949059,353.5625
A.D. 2018-Nov-09 12:20:00.0000 UTC,247.59604568867448,202.9456839696742,328.78984837305563,237.93418483256426,275.87431538119273,27.757332872944417,345.18015513612295,208.9220414963885,353.53749999999997
A.D. 2018-Nov-10 12:20:00.0000 UTC,248.46296983615662,202.7907557124046,329.35514606828343,238.16195265456463,275.9732408512135,27.72059801506002,345.1722235088893,209.33352098560866,353.51666666666665
A.D. 2018-Nov-11 12:20:00.0000 UTC,249.24647738934922,202.67350145665387,329.92229300909554,238.39024995534763,276.0732308249813,27.684160026203585,345.1647926968097,209.74484280031174,353.7416666666666
A.D. 2018-Nov-12 12:20:00.0000 UTC,249.93576212370883,202.59403872866358,330.4912023554562,238.61905172896547,276.1742645992648,27.64803526558859,345.1578661763454,210.15599323147083,353.7208333333333
A.D. 2018-Nov-13 12:20:00.0000 UTC,250.51912712627282,202.5523079207707,331.06178859845124,238.84833333434392,276.2763214538723,27.612239766068697,345.1514471497939,210.56695908816087,353.7
A.D. 2018-Nov-14 12:20:00.0000 UTC,250.98411377792988,202.54809140059953,331.63396816316066,239.07807049930742,276.3793806971718,27.576789240462244,345.1455385647843,210.97772762902935,353.6833333333334
A.D. 2018-Nov-15 12:20:00.0000 UTC,251.3177386559103,202.58103251527848,332.2076597833513,239.30823931351017,276.48342169496715,27.541699087183733,345.1401431291122,211.38828650182384,353.66249999999997
A.D. 2018-Nov-16 12:20:00.0000 UTC,251.50687622902353,202.65065430360008,332.7827847022789,239.53881622576645,276.5884238927136,27.506984391733155,345.13526332119676,211.79862370835056,353.6458333333333
A.D. 2018-Nov-17 12:20:00.0000 UTC,251.53882891348337,202.75637764887668,333.35926678119637,239.76977805658058,276.6943668405892,27.472659922897936,345.13090139779587,212.20872760223946,353.62916666666666
A.D. 2018-Nov-18 12:20:00.0000 UTC,251.40212350788002,202.89753855148692,333.93703261149057,240.00110203105348,276.8012302292523,27.438740124775716,345.12705940161965,212.61858691545206,353.6125
A.D. 2018-Nov-19 12:20:00.0000 UTC,251.08755895388103,203.07340416345014,334.5160117315734,240.23276583059172,276.9089939412965,27.40523910800283,345.1237391721991,213.02819079976834,353.5958333333333
A.D. 2018-Nov-20 12:20:00.0000 UTC,250.5894983908577,203.28318720323037,335.09613704285226,240.4647476533659,277.01763811893153,27.37217064588054,345.1209423636842,213.43752885717095,353.5833333333333
A.D. 2018-Nov-21 12:20:00.0000 UTC,249.90734315327563,203.52605837484518,335.67734548962585,240.697026263364,277.127143241682,27.33954818301213,345.11867047275973,213.84659111893038,353.56666666666666
A.D. 2018-Nov-22 12:20:00.0000 UTC,249.04704745148788,203.80115649666138,336.2595790021637,240.92958099840249,277.2374901992252,27.307384864523645,345.11692487799377,214.25536793139486,353.55416666666673
A.D. 2018-Nov-23 12:20:00.0000 UTC,248.02244102499307,204.10759625783578,336.8427855974128,241.16239170378506,277.34866033628356,27.275693591406863,345.1157068883283,214.6638497078243,353.5416666666667
A.D. 2018-Nov-24 12:20:00.0000 UTC,246.8560506423829,204.4444738794275,337.4269204124143,241.39543856708636,277.4606354435927,27.24448710099715,345.1150177936567,215.0720265396026,353.52916666666664
A.D. 2018-Nov-25 12:20:00.0000 UTC,245.57909256190024,204.81087137302572,338.0119463703788,241.62870185388488,277.57339767649233,27.21377806222533,345.1148589064948,215.479887700801,353.5208333333333
A.D. 2018-Nov-26 12:20:00.0000 UTC,244.2303898585615,205.20586036210685,338.59783421393496,241.86216157767012,277.6869294013742,27.18357916709387,345.1152315833246,215.88742113121614,353.5083333333334
A.D. 2018-Nov-27 12:20:00.0000 UTC,242.85416610942994,205.62850636508134,339.1845618001429,242.0957971635212,277.80121299304784,27.153903197853044,345.11613721863705,216.2946129999535,353.5
A.D. 2018-Nov-28 12:20:00.0000 UTC,241.49694109798915,206.07787401847858,339.7721127695886,242.32958716900126,277.9162306212432,27.124763055648902,345.11757721238604,216.70144743320023,353.7416666666666
A.D. 2018-Nov-29 12:20:00.0000 UTC,240.2040107396674,206.55303316029554,340.3604748641497,242.5635091050003,278.0319640641098,27.096171747779334,345.1195529185277,217.10790643753887,353.73333333333335
A.D. 2018-Nov-30 12:20:00.0000 UTC,239.01612350324947,207.0530652869791,340.949638202661,242.79753936727218,278.1483945729329,27.06814234099197,345.1220655853265,217.51396999743204,353.72499999999997
A.D. 2018-Dec-01 12:20:00.0000 UTC,237.96690832441413,207.57706979201714,341.53959374597616,243.03165326347437,278.2655027948619,27.040687893144877,345.12511629679517,217.9196162963641,353.7208333333333
A.D. 2018-Dec-02 12:20:00.0000 UTC,237.08139052118295,208.12416953248518,342.13033206470055,243.26582510949288,278.3832687479539,27.013821374909252,345.12870592112444,218.32482200660584,353.71666666666664
A.D. 2018-Dec-03 12:20:00.0000 UTC,236.37564894972823,208.69351549210873,342.72184243001897,243.50002837052782,278.50167183813875,26.987555589795743,345.13283506864076,218.72956260927526,353.71250000000003
A.D. 2018-Dec-04 12:20:00.0000 UTC,235.85742768651758,209.28429048433088,343.31411220502383,243.7342358291908,278.620690908477,26.961903097534996,345.1375040599844,219.13381271958735,353.7083333333333
A.D. 2018-Dec-05 12:20:00.0000 UTC,235.5273840773123,209.89571192076755,343.90712650899235,243.96841976822247,278.740304313336,26.936876144124298,345.1427129046556,219.53754640084836,353.70416666666665
A.D. 2018-Dec-06 12:20:00.0000 UTC,235.38063746702824,210.52703368322045,344.5008681342727,244.2025521569143,278.86049001109046,26.912486601464483,345.1484612900715,219.94073745333822,353.70416666666665
A.D. 2018-Dec-07 12:20:00.0000 UTC,235.4083437469816,211.17754713106683,345.09531769442714,244.43660482921527,278.9812256680733,26.888745919439046,345.154748581012,220.34335966154217,353.70416666666665
A.D. 2018-Dec-08 12:20:00.0000 UTC,235.59911381242202,211.84658128977,345.6904539668467,244.67054964077343,279.1024887649598,26.865665092585914,345.1615738285363,220.74538698506475,353.70416666666665
A.D. 2018-Dec-09 12:20:00.0000 UTC,235.94018359351094,212.5335023105431,346.286254370541,244.9043585942098,279.2242566962477,26.84325464187987,345.16893578635,221.14679368345972,353.70416666666665
