Time,mercury,venus,mars,jupiter,saturn,uranus,neptune,ceres,chiron
A.D. 2020-Sep-07 00:00:00.0000 UTC,181.56293633486362,122.34736360825178,27.33479958278464,288.6766848501705,297.4705460797327,37.94004956490945,350.68613778835106,341.26313304877164,0.2791666666666666
A.D. 2020-Sep-08 00:00:00.0000 UTC,182.9647726823949,123.48810285178045,27.36636854559643,288.6577800112861,297.43451716026345,37.92212198078575,350.66082684109534,341.05256869555984,0.2791666666666666
A.D. 2020-Sep-09 00:00:00.0000 UTC,184.3487838007908,124.63048036672545,27.383841276689797,288.6423009761965,297.4000193939775,37.903471062696305,350.635470940571,340.8432368883354,0.2791666666666666
A.D. 2020-Sep-10 00:00:00.0000 UTC,185.71554807231325,125.77429129352667,27.387096097888854,288.6302584435236,297.36707087116577,37.8841031030881,350.6100796048222,340.6353639705162,0.2791666666666666
A.D. 2020-Sep-11 00:00:00.0000 UTC,187.06557296431524,126.9193353193279,27.37603237129537,288.6216620454931,297.33568931147306,37.86402470471233,350.5846624756443,340.42917540384747,0.2791666666666666
A.D. 2020-Sep-12 00:00:00.0000 UTC,188.39929106899874,128.06541674914385,27.350573356723444,288.61652037478444,297.3058920682439,37.84324280668968,350.55922933023135,340.2248955506484,0.2791666666666666
A.D. 2020-Sep-13 00:00:00.0000 UTC,189.7170557174292,129.21234454017713,27.310669594671463,288.6148409933177,297.27769612723677,37.82176472130358,350.53379009703764,340.0227475089897,0.2791666666666666
A.D. 2020-Sep-14 00:00:00.0000 UTC,191.01913602411756,130.3599324184123,27.256302914566152,288.61663038766693,297.25111808286215,37.79959818525548,350.5083548739396,339.8229529560927,0.2791666666666666
A.D. 2020-Sep-15 00:00:00.0000 UTC,192.3057112732507,131.50799925333723,27.18749098854138,288.6218938269082,297.2261740691292,37.77675142549974,350.4829339434694,339.6257319049111,0.2791666666666666
A.D. 2020-Sep-16 00:00:00.0000 UTC,193.5768646437282,132.65636989099644,27.104292032053383,288.6306350838904,297.20287962248966,37.753233232706044,350.4575377761332,339.4313022244028,0.2791666666666666
A.D. 2020-Sep-17 00:00:00.0000 UTC,194.83257636899512,133.8048765833399,27.006808853215915,288.64285601241136,297.1812494664901,37.729053025773744,350.4321770106563,339.2398787734863,0.2791666666666666
A.D. 2020-Sep-18 00:00:00.0000 UTC,196.0727164814757,134.95336096134366,26.895191182995607,288.6585560338088,297.1612972369106,37.70422088312671,350.4068624025851,339.0516720595237,0.2791666666666666
A.D. 2020-Sep-19 00:00:00.0000 UTC,197.29703722322714,136.10167621823174,26.76963538372267,288.67773165555656,297.1430352025232,37.678747518070836,350.38160474196803,338.86688651491636,0.2791666666666666
A.D. 2020-Sep-20 00:00:00.0000 UTC,198.50516498979377,137.24968895190193,26.63038137596354,288.7003761752213,297.12647405840096,37.65264419081731,350.35641475406663,338.6857186784985,0.2791666666666666
A.D. 2020-Sep-21 00:00:00.0000 UTC,199.69659140755869,138.39728014603983,26.47770764432454,288.72647967794535,297.1116228542749,37.6259225734335,350.33130300630404,338.5083556734008,0.2791666666666666
A.D. 2020-Sep-22 00:00:00.0000 UTC,200.87066299487972,139.54434507695268,26.31192584876169,288.7560293298293,297.0984890723027,37.59859460162729,350.30627984290544,338.3349742831693,0.2791666666666666
A.D. 2020-Sep-23 00:00:00.0000 UTC,202.02656891702895,140.69079232849273,26.133376459609767,288.7890098685588,297.0870788163914,37.57067234771824,350.281355356804,338.1657407006816,0.2791666666666666
A.D. 2020-Sep-24 00:00:00.0000 UTC,203.16332654704448,141.8365423379216,25.942426125097246,288.8254041540328,297.0773970496003,37.54216793451417,350.25653939465013,338.00081080780234,0.2791666666666666
A.D. 2020-Sep-25 00:00:00.0000 UTC,204.27976474256275,142.98152589353785,25.739466703831013,288.86519366946067,297.0694478235621,37.51309349178205,350.2318415828543,337.84033075121476,0.2791666666666666
A.D. 2020-Sep-26 00:00:00.0000 UTC,205.374504850752,144.1256828484509,25.524915446776163,288.9083589200805,297.0632344687347,37.483461145415795,350.2072713621688,337.68443760442943,0.2791666666666666
A.D. 2020-Sep-27 00:00:00.0000 UTC,206.44593946416447,145.2689611391502,25.299215742671887,288.9548797250828,297.0587597381841,37.453283026436466,350.1828380222546,337.53325999159034,0.2791666666666666
A.D. 2020-Sep-28 00:00:00.0000 UTC,207.492208923902,146.41131608111183,25.06283798830869,289.0047354234968,297.0560259115675,37.422571289522644,350.1585507322693,337.3869186270981,0.2791666666666666
A.D. 2020-Sep-29 00:00:00.0000 UTC,208.5111755545472,147.55270986708487,24.81628034031715,289.05790501998547,297.05503487024606,37.391338134987826,350.13441856674035,337.24552677196135,0.2791666666666666
A.D. 2020-Sep-30 00:00:00.0000 UTC,209.50039564845383,148.69311119445567,24.560069254039515,289.114367290915,297.05578815289397,37.35959583164723,350.11045052749455,337.1091906281688,0.2791666666666666
A.D. 2020-Oct-01 00:00:00.0000 UTC,210.45708931111707,149.8324949697077,24.29475979259753,289.1741008626689,297.0582869973927,37.32735674005471,350.08665556267425,336.97800968888436,0.2791666666666666
A.D. 2020-Oct-02 00:00:00.0000 UTC,211.37810844593443,150.97084206234916,24.020935707782513,289.2370842674151,297.06253237157875,37.29463333627032,350.0630425834838,336.85207705458845,0.2791666666666666
A.D. 2020-Oct-03 00:00:00.0000 UTC,212.2599034097675,152.10813909814738,23.739209279517343,289.3032959781165,297.0685249936128,37.26143823612765,350.0396204787981,336.7314797187117,0.2791666666666666
A.D. 2020-Oct-04 00:00:00.0000 UTC,213.09848923043356,153.2443782889077,23.45022087854858,289.372714424335,297.07626534248647,37.227784219462826,350.01639812745157,336.616298818035,0.2791666666666666
A.D. 2020-Oct-05 00:00:00.0000 UTC,213.88941277181834,154.37955729430294,23.154638207866654,289.44531799213286,297.08575366001463,37.19368425340743,349.99338440803587,336.5066098504042,0.2791666666666666
A.D. 2020-Oct-06 00:00:00.0000 UTC,214.62772289954148,155.51367910372383,22.85315519232177,289.5210850135547,297.09698994685743,37.159151513918566,349.97058820636295,336.4024828623665,0.2791666666666666
A.D. 2020-Oct-07 00:00:00.0000 UTC,215.30794658728587,156.64675191733227,22.54649052276245,289.59999375221986,297.10997395587145,37.124199405304545,349.94801842123525,336.303982620251,0.2791666666666666
A.D. 2020-Oct-08 00:00:00.0000 UTC,215.92407506534926,157.77878899941578,22.235385911764528,289.6820223904819,297.124705185839,37.088841578497686,349.92568396962605,336.2111687825274,0.2791666666666666
A.D. 2020-Oct-09 00:00:00.0000 UTC,216.46956560285108,158.90980847686254,21.920604168797308,289.76714901990414,297.14118287702456,37.05309195001007,349.9035937926046,336.12409608650387,0.2791666666666666
A.D. 2020-Oct-10 00:00:00.0000 UTC,216.93736637398274,160.0398330636731,21.602927236830812,289.8553516303774,297.1594060068979,37.01696472459172,349.8817568631591,336.042814563895,0.2791666666666666
A.D. 2020-Oct-11 00:00:00.0000 UTC,217.31997409124617,161.16888971198236,21.28315432928315,289.9466080842703,297.1793732797599,36.98047442518901,349.8601821962614,335.9673697749204,0.2791666666666666
A.D. 2020-Oct-12 00:00:00.0000 UTC,217.6095366265297,162.2970092249496,20.962100238181772,290.0408960515505,297.2010830982452,36.9436359332366,349.83887885984376,335.89780303098865,0.2791666666666666
A.D. 2020-Oct-13 00:00:00.0000 UTC,217.79801548507123,163.42422591878798,20.64059371919315,290.13819287299094,297.224533499207,36.90646453966242,349.81785598267993,335.83415153568313,0.2791666666666666
A.D. 2020-Oct-14 00:00:00.0000 UTC,217.87742532627183,164.55057748214838,20.319475581802383,290.23847531825817,297.2497220347469,36.868976001277254,349.7971227518183,335.77644833836354,0.2791666666666666
A.D. 2020-Oct-15 00:00:00.0000 UTC,217.84016895905427,165.67610522140225,19.99959577862473,290.3417192244995,297.2766455868824,36.831186588579804,349.77668838965195,335.72472198250864,0.2791666666666666
A.D. 2020-Oct-16 00:00:00.0000 UTC,217.6794850735342,166.80085484557108,19.681808585052583,290.4478990471518,297.3053001267758,36.793113102504016,349.7565621017707,335.67899577775734,0.2791666666666666
A.D. 2020-Oct-17 00:00:00.0000 UTC,217.39002047826605,167.9248777850759,19.366965187802855,290.5569874195069,297.33568046386443,36.754772836144355,349.7367529942757,335.63928675689186,0.2791666666666666
A.D. 2020-Oct-18 00:00:00.0000 UTC,216.96852644437726,169.04823277931172,19.05590383716453,290.6689548644825,297.3677800589191,36.716183470050076,349.7172699726005,335.6056045634096,0.2791666666666666
A.D. 2020-Oct-19 00:00:00.0000 UTC,216.4146578890084,170.170987254792,18.7494388790108,290.7837697829613,297.4015909718403,36.6773629149592,349.6981216460734,335.5779506287618,0.2791666666666666
A.D. 2020-Oct-20 00:00:00.0000 UTC,215.73182411774724,171.29321802891047,18.44835071974663,290.90139874686486,297.43710396996715,36.63832913968084,349.6793162638193,335.55631794025925,0.2791666666666666
A.D. 2020-Oct-21 00:00:00.0000 UTC,214.92800322401058,172.4150111449603,18.153378492268285,291.02180700635523,297.4743087603504,36.5991000271256,349.66086169528336,335.5406914700872,0.2791666666666666
A.D. 2020-Oct-22 00:00:00.0000 UTC,214.01639569122202,173.53646099080336,17.865216075009467,291.1449590571362,297.51319427072525,36.559693285004556,349.642765450857,335.531049091072,0.2791666666666666
A.D. 2020-Oct-23 00:00:00.0000 UTC,213.01576760820316,174.65766905519942,17.584510963913026,291.2708191342287,297.55374890786334,36.52012641293755,349.6250347262973,335.5273626934481,0.2791666666666666
A.D. 2020-Oct-24 00:00:00.0000 UTC,211.95033489398244,175.7787426648406,17.31186493118137,291.39935156730246,297.59596075394364,36.48041671038347,349.6076764534294,335.52959925468036,0.2791666666666666
A.D. 2020-Oct-25 00:00:00.0000 UTC,210.84908033759754,176.8997939093771,17.04783546439128,291.530520997575,297.63981769515726,36.44058130538691,349.5906973454289,335.53772173472277,0.2791666666666666
A.D. 2020-Oct-26 00:00:00.0000 UTC,209.74447900482565,178.02093881769972,16.79293734684939,291.6642924910436,297.6853074966519,36.40063718856856,349.57410393205555,335.5516897688522,0.2791666666666666
A.D. 2020-Oct-27 00:00:00.0000 UTC,208.67072178006484,179.14229675656546,16.547644113090413,291.8006315893484,297.7324178434173,36.36060124382511,349.55790258514384,335.57146019471503,0.2791666666666666
A.D. 2020-Oct-28 00:00:00.0000 UTC,207.66164114320262,180.2639899858428,16.312389358384806,291.93950433089475,297.7811363636985,36.32049027300797,349.5420995369108,335.5969874660467,0.2791666666666666
A.D. 2020-Oct-29 00:00:00.0000 UTC,206.7486196824558,181.3861433035864,16.08756799197055,292.0808772620118,297.8314506456019,36.28032101531836,349.5267008939987,335.6282239991149,0.2791666666666666
A.D. 2020-Oct-30 00:00:00.0000 UTC,205.9587717640244,182.5088837293193,15.873537542466515,292.2247174466711,297.88334825192436,36.240110163606765,349.51171264955195,335.66512048510714,0.2791666666666666
A.D. 2020-Oct-31 00:00:00.0000 UTC,205.31362785032738,183.63234019331819,15.67061959355727,292.3709924755147,297.9368167341045,36.19987437987053,349.4971406946884,335.7076261832205,0.2791666666666666
A.D. 2020-Nov-01 00:00:00.0000 UTC,204.8284413591392,184.75664321728516,15.479101379791961,292.51967047081683,297.9918436438122,36.15963031159959,349.48299082982663,335.7556891977277,0.2791666666666666
A.D. 2020-Nov-02 00:00:00.0000 UTC,204.51211683084648,185.88192458460583,15.299237526937981,292.67072008298146,298.0484165399318,36.119394609692755,349.4692687756751,335.80925673581066,0.2791666666666666
A.D. 2020-Nov-03 00:00:00.0000 UTC,204.3676600832166,187.00831700505884,15.131251892049171,292.8241104754098,298.1065229891553,36.079183947829314,349.45598018338495,335.86827533844297,0.2791666666666666
A.D. 2020-Nov-04 00:00:00.0000 UTC,204.39299517503807,188.13595377898332,14.975339451745171,292.9798112968689,298.16615055954827,36.03901504272298,349.4431306434115,335.93269108099037,0.2791666666666666
A.D. 2020-Nov-05 00:00:00.0000 UTC,204.58198060425386,189.26496846065427,14.831668201886279,293.1377926424892,298.2272868075346,35.99890467475679,349.4307256929349,336.00244974381354,0.2791666666666666
A.D. 2020-Nov-06 00:00:00.0000 UTC,204.92547712088208,190.395494512512,14.700381058878348,293.2980250049106,298.2899192590767,35.95886970906168,349.4187708220438,336.07749695701085,0.2791666666666666
A.D. 2020-Nov-07 00:00:00.0000 UTC,205.41235656151386,191.52766493473678,14.581597777373227,293.46047921499314,298.35403538484377,35.91892711790942,349.4072714790529,336.15777832383975,0.2791666666666666
A.D. 2020-Nov-08 00:00:00.0000 UTC,206.0303819466753,192.66161185303744,14.475416903550299,293.6251263667248,298.4196225666835,35.87909400590752,349.39623307502734,336.2432395224417,0.2791666666666666
A.D. 2020-Nov-09 00:00:00.0000 UTC,206.76692515698596,193.79746605661194,14.381917750011894,293.79193771423604,298.4866680490456,35.839387639315014,349.385660986613,336.33382636942923,0.2791666666666666
A.D. 2020-Nov-10 00:00:00.0000 UTC,207.60951589776798,194.93535650329673,14.30116229417275,293.9608845223384,298.55515886520607,35.79982547913053,349.3755605545353,336.42948481274976,0.2791666666666666
A.D. 2020-Nov-11 00:00:00.0000 UTC,208.5462337794281,196.07540985298363,14.233196766741552,294.13193785006735,298.62508172649484,35.76042521379487,349.36593707288245,336.53016079511843,0.2791666666666666
A.D. 2020-Nov-12 00:00:00.0000 UTC,209.56596542535317,197.21775014765498,14.178052543908933,294.305068256052,298.69642286692,35.72120478141509,349.3567957624263,336.6357999231874,0.2791666666666666
A.D. 2020-Nov-13 00:00:00.0000 UTC,210.65855250919722,198.36249880200282,14.135745878611926,294.48024544190326,298.769167849586,35.68218236515237,349.34814172162964,336.7463468957671,0.2791666666666666
A.D. 2020-Nov-14 00:00:00.0000 UTC,211.81485646108888,199.50977505474407,14.106276148769217,294.6574378942851,298.8433013653505,35.64337634332413,349.339979853864,336.86174472068643,0.2791666666666666
A.D. 2020-Nov-15 00:00:00.0000 UTC,213.0267628994238,200.65969691061227,14.089622767921641,294.83661262922357,298.9188070789084,35.60480518364371,349.33231477925136,336.9819338659127,0.2791666666666666
A.D. 2020-Nov-16 00:00:00.0000 UTC,214.287144917103,201.81238238961262,14.08574158011983,295.01773514794655,298.99566758373265,35.56648729046827,349.3251507505317,337.1068515902521,0.2791666666666666
A.D. 2020-Nov-17 00:00:00.0000 UTC,215.58980016023324,202.96795070756534,14.094562038622323,295.20076965638594,299.0738644995776,35.52844083647904,349.3184915965175,337.2364317004676,0.2791666666666666
A.D. 2020-Nov-18 00:00:00.0000 UTC,216.92937287451275,204.12652299122306,14.115986320464154,295.3856795005614,299.153378693104,35.49068362032416,349.31234070858204,337.3706048346724,0.2791666666666666
A.D. 2020-Nov-19 00:00:00.0000 UTC,218.30126907826147,205.28822232180698,14.14989076240879,295.5724276901896,299.23419055658843,35.45323298063302,349.30670106902306,337.5092991743258,0.2791666666666666
A.D. 2020-Nov-20 00:00:00.0000 UTC,219.70157070507153,206.45317317305384,14.196129123575695,295.7609773731696,299.3162802703417,35.416105772253594,349.30157530589014,337.6524413487915,0.2791666666666666
A.D. 2020-Nov-21 00:00:00.0000 UTC,221.12695273376013,207.62150048964205,14.254536715947397,295.951292176803,299.39962800009596,35.37931838923008,349.2969657547538,337.79995730022597,0.2791666666666666
A.D. 2020-Nov-22 00:00:00.0000 UTC,222.57460584042755,208.79332867245355,14.32493451315016,296.14333640078684,299.484214017194,35.34288681106499,349.29287451296983,337.9517729686064,0.2791666666666666
A.D. 2020-Nov-23 00:00:00.0000 UTC,224.04216593401785,209.96878065199485,14.407132707935496,296.33707509341644,299.5700187554547,35.30682665260918,349.289303480233,338.1078147632486,0.2791666666666666
A.D. 2020-Nov-24 00:00:00.0000 UTC,225.5276510771835,211.14797712555276,14.500933554822595,296.5324740572581,299.65702282811395,35.27115320642476,349.2862543856927,338.2680098557747,0.2791666666666666
A.D. 2020-Nov-25 00:00:00.0000 UTC,227.02940572329794,212.33103595722181,14.60613356807864,296.72949982450484,299.7452070261963,35.23588147411261,349.28372880513007,338.4322863539286,0.2791666666666666
A.D. 2020-Nov-26 00:00:00.0000 UTC,228.54605185937945,213.5180717015147,14.722525242536674,296.92811962856894,299.83455231297535,35.20102618788056,349.2817281723889,338.6005734131625,0.2791666666666666
A.D. 2020-Nov-27 00:00:00.0000 UTC,230.07644646602077,214.70919519995823,14.849898474160506,297.1283013851611,299.9250398222339,35.166601825804925,349.28025378860303,338.7728013261508,0.2791666666666666
A.D. 2020-Nov-28 00:00:00.0000 UTC,231.6196446323103,215.90451320308432,14.988041824654417,297.3300136859408,300.01665086252507,35.132622624711814,349.27930683164374,338.9489016156271,0.2791666666666666
A.D. 2020-Nov-29 00:00:00.0000 UTC,233.17486765573537,217.10412797946026,15.136743727145399,297.5332258009688,300.10936692578184,35.09910259411566,349.2788883670244,339.12880713976415,0.2791666666666666
A.D. 2020-Nov-30 00:00:00.0000 UTC,234.74147548789867,218.30813688520593,15.295793680943527,297.7379076821494,300.20316969624815,35.066055533628386,349.2789993604246,339.31245220769097,0.2791666666666666
A.D. 2020-Dec-01 00:00:00.0000 UTC,236.31894293987844,219.51663188033828,15.464983439072666,297.9440299582879,300.2980410546658,35.03349505494685,349.2796406911148,339.4997726948353,0.2791666666666666
A.D. 2020-Dec-02 00:00:00.0000 UTC,237.90683912496502,220.72969899087477,15.644108158032632,298.15156391310694,300.3939630728876,35.00143460816966,349.2808131649776,339.69070614309595,0.2791666666666666
A.D. 2020-Dec-03 00:00:00.0000 UTC,239.50480968278836,221.94741772580258,15.832967460322521,298.3604814401267,300.4909179953783,34.96988751107508,349.2825175256073,339.8851918311428,0.2791666666666666
A.D. 2020-Dec-04 00:00:00.0000 UTC,241.11256139067822,223.16986046334443,16.031366359337063,298.5707549717645,300.5888882059221,34.93886697937774,349.284754462144,340.0831708025277,0.2791666666666666
A.D. 2020-Dec-05 00:00:00.0000 UTC,242.72984882078865,224.3970918200898,16.239116010223764,298.78235738290385,300.68785617946946,34.90838615598668,349.2875246128978,340.28458584728725,0.2791666666666666
A.D. 2020-Dec-06 00:00:00.0000 UTC,244.35646274369375,225.62916801087263,16.456034269106038,298.99526187016784,300.78780441968036,34.878458137727186,349.29082856419126,340.4893814332318,0.2791666666666666
A.D. 2020-Dec-07 00:00:00.0000 UTC,245.99222001353675,226.8661362012641,16.681946052198267,299.209441806686,300.8887153819998,34.849095998373684,349.2946668438663,340.6975035847608,0.2791666666666666
A.D. 2020-Dec-08 00:00:00.0000 UTC,247.636954702964,228.10803385518645,16.916683472739425,299.42487056923636,300.9905713805448,34.8203128065209,349.2990399083831,340.9088997011674,0.2791666666666666
A.D. 2020-Dec-09 00:00:00.0000 UTC,249.29051029704854,229.3548880947429,17.160085693072507,299.64152133296767,301.0933544761302,34.792121635273226,349.30394812150234,341.12351829647537,0.2791666666666666
A.D. 2020-Dec-10 00:00:00.0000 UTC,250.952732812662,230.6067151219003,17.41199837390095,299.85936683252805,301.197046344687,34.764535557969396,349.3093917217477,341.34130863876936,0.2791666666666666
A.D. 2020-Dec-11 00:00:00.0000 UTC,252.62346478515838,231.86351979699745,17.672272568112945,300.07837910133657,301.3016281323947,34.7375676212234,349.31537077621505,341.56222027313987,0.2791666666666666
A.D. 2020-Dec-12 00:00:00.0000 UTC,254.302540143674,233.1252955060705,17.940762948473875,300.29852922351876,301.4070803164989,34.71123078583857,349.321885121054,341.78620244586165,0.2791666666666666
A.D. 2020-Dec-13 00:00:00.0000 UTC,255.98978004283273,234.3920244403246,18.217325426277686,300.5197871581243,301.5133826049633,34.685537830744515,349.32893429452525,342.01320350215354,0.2791666666666666
A.D. 2020-Dec-14 00:00:00.0000 UTC,257.684989683764,235.66367832264686,18.501814495849548,300.7421217052226,301.6205139141505,34.66050122643646,349.33651747521594,342.2431703870844,0.2791666666666666
A.D. 2020-Dec-15 00:00:00.0000 UTC,259.387956022384,236.9402194573956,18.794080897050478,300.96550065977027,301.728452451166,34.6361329989254,349.3446334416044,342.47604840049615,0.2791666666666666
A.D. 2020-Dec-16 00:00:00.0000 UTC,261.0984460836073,238.22160182912793,19.09397022707756,301.1898911411891,301.8371758955932,34.61244461422538,349.35328056549855,342.7117812985002,0.2791666666666666
A.D. 2020-Dec-17 00:00:00.0000 UTC,262.81620549168167,239.5077719384415,19.401322856402732,301.41526002277504,301.94666163954963,34.589446909092295,349.36245684111395,342.9503117225279,0.2791666666666666
A.D. 2020-Dec-18 00:00:00.0000 UTC,264.54095687093246,240.79866917635107,19.71597504493118,301.6415743548702,302.05688702733863,34.567150077117965,349.37215993958125,343.191581825098,0.2791666666666666
A.D. 2020-Dec-19 00:00:00.0000 UTC,266.27239793755797,242.09422572978497,20.03776078740653,301.8688016954069,302.1678295459893,34.545563700497134,349.38238727246306,343.4355339216888,0.2791666666666666
A.D. 2020-Dec-20 00:00:00.0000 UTC,268.0101992808702,243.39436616336957,20.36651382116058,302.09691031162237,302.27946694539855,34.52469680715624,349.39313604968316,343.6821110341264,0.2791666666666666
A.D. 2020-Dec-21 00:00:00.0000 UTC,269.75400193116656,244.69900687386192,20.70206937269735,302.3258692644214,302.39177729336296,34.5045579331837,349.4044033238893,343.93125726631234,0.2791666666666666
A.D. 2020-Dec-22 00:00:00.0000 UTC,271.5034148166815,246.0080555796253,21.044265450054375,302.55564841235883,302.50473898534943,34.48515517739466,349.41618602002455,344.182918020982,0.2791666666666666
A.D. 2020-Dec-23 00:00:00.0000 UTC,273.258012161509,247.32141093967763,21.39294367766398,302.7862183755559,302.6183307311267,34.46649624279023,349.4284809530946,344.437040097575,0.2791666666666666
A.D. 2020-Dec-24 00:00:00.0000 UTC,275.0173308123863,248.6389623350485,21.747949774775616,303.0175504908145,302.7325315356322,34.448588465435705,349.44128483861414,344.693571723557,0.2791666666666666
A.D. 2020-Dec-25 00:00:00.0000 UTC,276.7808674276114,249.96058980423575,22.109133811471093,303.249616776871,302.8473206847247,34.43143883433696,349.4545942999743,344.9524625619895,0.2791666666666666
A.D. 2020-Dec-26 00:00:00.0000 UTC,278.5480754204297,251.28616410242935,22.476350368637515,303.48238991780534,302.9626777404049,34.41505400696129,349.4684058759762,345.2136637249955,0.2791666666666666
A.D. 2020-Dec-27 00:00:00.0000 UTC,280.3183615175962,252.61554684378723,22.849458703341572,303.71584326418093,303.07858254534113,34.39944032497163,349.4827160305727,345.4771278103115,0.2791666666666666
A.D. 2020-Dec-28 00:00:00.0000 UTC,282.0910817660933,253.94859068196843,23.228322989802063,303.94995084512715,303.195015232922,34.384603834013106,349.49752116564196,345.7428089668265,0.2791666666666666
A.D. 2020-Dec-29 00:00:00.0000 UTC,283.8655367943796,255.28513948453258,23.612812671053828,304.18468737980174,303.3119562363339,34.37055031015469,349.51281763638644,346.010662982601,0.2791666666666666
A.D. 2020-Dec-30 00:00:00.0000 UTC,285.6409661095085,256.62502846277374,24.002802917402423,304.42002827372124,303.42938628848765,34.35728529384548,349.5286017677636,346.28064737938297,0.2791666666666666
A.D. 2020-Dec-31 00:00:00.0000 UTC,287.4165411905097,257.9680842319195,24.398175147389637,304.65594958515186,303.54728640445643,34.34481413008893,349.54486986934353,346.55272148897046,0.23777777777777778
A.D. 2021-Jan-01 00:00:00.0000 UTC,289.191357123654,259.31412479733154,24.79881753269939,304.8924279499598,303.6656378399453,34.33314201133527,349.5616182454648,346.8268464860614,3.6166666666666667
A.D. 2021-Jan-02 00:00:00.0000 UTC,290.96442251533114,260.66295948643597,25.204625390798117,305.1294404599449,303.7844220230914,34.32227401795762,349.5788431977532,347.1029853520319,3.6166666666666667
A.D. 2021-Jan-03 00:00:00.0000 UTC,292.7346474073284,262.01438886622196,25.615501375764286,305.36696449805817,303.90362046167866,34.312215150705434,349.5965410180338,347.38110275665207,3.6166666666666667
A.D. 2021-Jan-04 00:00:00.0000 UTC,294.5008288989588,263.36820469517085,26.03135540666278,305.6049775412393,304.02321463202696,34.30297035038267,349.61470797106745,347.66116485670267,3.6166666666666667
A.D. 2021-Jan-05 00:00:00.0000 UTC,296.26163414545323,264.72418995454245,26.452104310671615,305.8434569454723,304.1431858580334,34.294544501695704,349.633340267854,347.94313902097684,3.6166666666666667
A.D. 2021-Jan-06 00:00:00.0000 UTC,298.0155803553545,266.08211899281724,26.877671187221505,306.0823797277348,304.26351518892056,34.28694241985067,349.6524340309943,348.2269934969598,3.6166666666666667
A.D. 2021-Jan-07 00:00:00.0000 UTC,299.7610113637114,267.44175780940003,27.30798450914948,306.3217223580279,304.3841832834657,34.28016881932426,349.67198525379143,348.51269703480597,3.6166666666666667
A.D. 2021-Jan-08 00:00:00.0000 UTC,301.49607033002144,268.8028645078952,27.742976972835578,306.561460575146,304.50517030879774,34.274228264329345,349.69198975488433,348.8002184837356,3.6166666666666667
A.D. 2021-Jan-09 00:00:00.0000 UTC,303.2186681145211,270.1651899644557,28.182584112333345,306.80156924443224,304.62645586442363,34.269125100827296,349.71244313095764,349.0895263811194,3.6166666666666667
A.D. 2021-Jan-10 00:00:00.0000 UTC,304.92644692775815,271.5284787691001,28.626742727383945,307.0420222828227,304.74801894597374,34.26486337193381,349.7333407118562,349.3805885713679,3.6166666666666667
A.D. 2021-Jan-11 00:00:00.0000 UTC,306.6167389179162,272.89247048501966,29.0753892508133,307.28279267974335,304.8698379646396,34.26144672303696,349.75467752473537,349.67337190743586,3.6166666666666667
A.D. 2021-Jan-12 00:00:00.0000 UTC,308.2865194460671,274.2569012159813,29.528458271581826,307.5238526337311,304.99189083287746,34.258878308830475,349.7764482751395,349.9678421011045,3.6166666666666667
A.D. 2021-Jan-13 00:00:00.0000 UTC,309.93235490873985,275.6215053832905,29.985881476670176,307.76517380046454,305.1141551128703,34.25716071852862,349.79864735127245,350.2639637692999,3.6166666666666667
A.D. 2021-Jan-14 00:00:00.0000 UTC,311.5503451511495,276.98601753230895,30.447587221103444,308.00672761552687,305.2366082058893,34.25629593408022,349.8212688526464,350.561700682774,3.6166666666666667
A.D. 2021-Jan-15 00:00:00.0000 UTC,313.1360608671751,278.3501739656513,30.91350077879775,308.24848563125477,305.3592275475439,34.25628532825352,349.84430663762646,350.86101616446837,3.6166666666666667
A.D. 2021-Jan-16 00:00:00.0000 UTC,314.68447700169503,279.71371405687006,31.38354513839218,308.49041980579324,305.48199077389677,34.25712969839115,349.8677543795355,351.1618735484058,3.6166666666666667
A.D. 2021-Jan-17 00:00:00.0000 UTC,316.1899041124376,281.07638120489423,31.857642083529168,308.73250270436586,305.6048758364,34.258829323012094,349.89160562033794,351.46423660414047,3.6166666666666667
A.D. 2021-Jan-18 00:00:00.0000 UTC,317.6459209137472,282.43792348916185,32.33571328533436,308.97470760446714,305.7278610617974,34.261384025876396,349.9158538142058,351.76806986610563,3.6166666666666667
A.D. 2021-Jan-19 00:00:00.0000 UTC,319.04531278807985,283.79809413781885,32.81768121364531,309.21700852247324,305.8509251676162,34.264793235208124,349.94049235812787,352.07333884568953,3.6166666666666667
A.D. 2021-Jan-20 00:00:00.0000 UTC,320.3800228822144,285.15665192233246,33.30346978320247,309.45938019123304,305.9740472503933,34.26905603146676,349.9655146108036,352.3800101406667,3.6166666666666667
A.D. 2021-Jan-21 00:00:00.0000 UTC,321.6411244571353,286.5133615617146,33.793004742255256,309.70179801790067,306.0972067632859,34.27417118241911,349.9909139032954,352.68805147363855,3.6166666666666667
A.D. 2021-Jan-22 00:00:00.0000 UTC,322.81882533275876,287.867994181416,34.28621386509807,309.944238044171,306.22038349544374,34.2801371678722,350.0166835454651,352.9974316952487,3.6166666666666667
A.D. 2021-Jan-23 00:00:00.0000 UTC,323.90251737043536,289.220327839307,34.78302703170108,310.1866769221415,306.3435575603002,34.286952198244386,350.04281683174673,353.30812078226836,3.6166666666666667
A.D. 2021-Jan-24 00:00:00.0000 UTC,324.8808856665185,290.57014810710547,35.28337627946386,310.4290919107118,306.46670939512586,34.294614231728474,350.0693070488953,353.6200898535605,3.6166666666666667
