name_id,date,time,correct,displaced,degree,degree_type,symbol,body,body1
2,2020-05-22,09:25:00,0.8333333333333334%,0.16666666666666666%,6,Seperating,120,Sun,Pluto
1,2020-05-22,09:25:00,0.8333333333333334%,0.16666666666666666%,4,Seperating,120,Sun,Jupiter
1,2020-05-22,09:25:00,0.8333333333333334%,0.16666666666666666%,6,Seperating,120,Sun,Pluto
1,2020-06-19,10:35:00,0.3333333333333333%,0.6666666666666666%,10,Applying,120,Venus,Jupiter
1,2020-06-19,10:35:00,0.3333333333333333%,0.6666666666666666%,5,Applying,120,Venus,Saturn
4,2020-06-18,10:35:00,0.5%,0.5%,10,Applying,120,Venus,Jupiter
4,2020-06-18,10:35:00,0.5%,0.5%,5,Applying,120,Venus,Saturn
3,2020-06-19,10:35:00,0.8333333333333334%,0.16666666666666666%,10,Applying,120,Venus,Jupiter
3,2020-06-19,10:35:00,0.8333333333333334%,0.16666666666666666%,5,Applying,120,Venus,Saturn
2,2020-06-19,10:35:00,1%,0%,10,Applying,120,Venus,Jupiter
2,2020-06-19,10:35:00,1%,0%,5,Applying,120,Venus,Saturn
1,2020-07-19,10:45:00,0%,1%,4,Applying,120,Mercury,Ceres
2,2020-07-19,10:45:00,0%,1%,4,Applying,120,Mercury,Ceres
3,2020-07-19,10:45:00,1%,0%,4,Applying,120,Mercury,Ceres
4,2020-07-17,10:45:00,0.75%,0.25%,4,Applying,120,Mercury,Ceres
4,2020-07-17,08:55:00,1%,0%,4,Applying,120,Mercury,Ceres
2,2020-07-20,12:05:00,0.6666666666666666%,0.3333333333333333%,7,Seperating,120,Sun,Neptune
3,2020-07-20,12:05:00,1%,0%,7,Seperating,120,Sun,Neptune
4,2020-07-20,12:05:00,1%,0%,7,Seperating,120,Sun,Neptune
1,2020-08-01,10:40:00,1%,0%,9,Applying,120,Jupiter,Uranus
2,2020-08-01,22:40:00,1%,0%,9,Applying,120,Jupiter,Uranus
3,2020-08-01,10:40:00,1%,0%,9,Applying,120,Jupiter,Uranus
4,2020-08-01,10:40:00,1%,0%,9,Applying,120,Jupiter,Uranus
