time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2019-Sep-02 12:20:00.0000 UTC,1.3591360806954749,1.717653574032781,2.6745786843989228,5.07774981864631,9.441261640482862,19.260920021554647,28.934817397034283,33.199582905816364,2.711474104361899
A.D. 2019-Sep-03 12:20:00.0000 UTC,1.3658344109694411,1.7164169086446863,2.6742245446720343,5.092995690599549,9.455037333718362,19.24693130740838,28.932903309825083,33.213276511353975,2.7256597320315623
A.D. 2019-Sep-04 12:20:00.0000 UTC,1.3715057808915465,1.7151282251382358,2.673802907191812,5.108260278351826,9.468970885795708,19.233109410821953,28.93128529537521,33.22715852961053,2.7398333269438733
A.D. 2019-Sep-05 12:20:00.0000 UTC,1.376202534338933,1.713788103503011,2.6733140972423253,5.123539510007908,9.483057603308055,19.21945857208044,28.929963692413722,33.241224736804995,2.7539925955975377
A.D. 2019-Sep-06 12:20:00.0000 UTC,1.3799758700867402,1.7123971255218668,2.6727584367776176,5.138829443509871,9.49729285029799,19.205982910917854,28.928938740988432,33.25547093727894,2.768135368799527
A.D. 2019-Sep-07 12:20:00.0000 UTC,1.3828751356573945,1.7109558594616259,2.6721362270359412,5.154126252747723,9.511672048702522,19.192686450694136,28.92821060614707,33.26989296666746,2.7822595839561024
A.D. 2019-Sep-08 12:20:00.0000 UTC,1.3849473258839144,1.7094648517722617,2.671447739038472,5.169426212141353,9.526190673039933,19.17957313831422,28.927779392839447,33.28448668857973,2.796363267435221
A.D. 2019-Sep-09 12:20:00.0000 UTC,1.3862367492416086,1.7079246233870402,2.670693209205145,5.184725682616989,9.5408442432431,19.166646859235577,28.927645154580986,33.299247988758644,2.810444519360902
A.D. 2019-Sep-10 12:20:00.0000 UTC,1.3867848278102128,1.7063356683846436,2.6698728376048395,5.200021099884478,9.55562831773174,19.15391144847833,28.92780789846454,33.31417276900752,2.8245015012893333
A.D. 2019-Sep-11 12:20:00.0000 UTC,1.3866300010444976,1.7046984534360408,2.6689867871539725,5.215308964735116,9.570538487399137,19.141370699027984,28.92826758841516,33.32925694176056,2.838532426162715
A.D. 2019-Sep-12 12:20:00.0000 UTC,1.3858077082722517,1.7030134171634628,2.668035182887824,5.2305858346027465,9.585570370349595,19.1290283688653,28.929024147747683,33.344496425281434,2.8525355496680453
A.D. 2019-Sep-13 12:20:00.0000 UTC,1.3843504294067812,1.7012809690994504,2.6670181110506817,5.245848315614367,9.600719606872177,19.116888187436004,28.930077461392692,33.35988713905594,2.8665091621564964
A.D. 2019-Sep-14 12:20:00.0000 UTC,1.3822877674509586,1.6995014882931059,2.665935618127929,5.261093054582321,9.615981854126142,19.104953861918087,28.93142737770717,33.375424998876014,2.880451580594608
