time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2019-Aug-09 12:20:00.0000 UTC,117.39857907543592,135.0680659704164,144.20694640736983,254.23965499521205,284.8468715302774,36.34189235658983,347.85609130290766,291.0138943308768,241.7141695111497
A.D. 2019-Aug-10 12:20:00.0000 UTC,118.34323930955759,136.30278656101314,144.8416658700476,254.2348635573732,284.7905675317588,36.34345569422705,347.8334711382645,290.992641392451,241.84375776170924
A.D. 2019-Aug-11 12:20:00.0000 UTC,119.3898047375719,137.5377442867189,145.47641119408206,254.23316911855164,284.73534173238585,36.34419878454732,347.81055271630686,290.9716226838312,241.9781952331504
A.D. 2019-Aug-12 12:20:00.0000 UTC,120.53537837611611,138.77294212993155,146.11119063775138,254.23456788477205,284.6812187148128,36.34412264025272,347.78734434874747,290.95084550227216,242.11741232275602
A.D. 2019-Aug-13 12:20:00.0000 UTC,121.77654179021023,140.008383575654,146.74601315289038,254.23905530752052,284.62822249690583,36.34322832364494,347.76385434214694,290.93031705770403,242.26134068775235
A.D. 2019-Aug-14 12:20:00.0000 UTC,123.10933835167394,141.24407237593175,147.38088817824644,254.2466261999991,284.57637659740755,36.34151695111095,347.740091015662,290.91004449162284,242.40991336820773
A.D. 2019-Aug-15 12:20:00.0000 UTC,124.5292612147602,142.48001234379387,148.01582545031667,254.25727482880637,284.5257040910428,36.33898970179942,347.7160627188827,290.8900348932451,242.56306486380234
A.D. 2019-Aug-16 12:20:00.0000 UTC,126.03125304433316,143.71620716980271,148.6508348284605,254.27099498355835,284.4762276539306,36.33564783011825,347.69177784970617,290.87029531313993,242.72073117066756
A.D. 2019-Aug-17 12:20:00.0000 UTC,127.60972411861283,144.95266026075242,149.28592613511032,254.28778002597298,284.4279695992492,36.33149268157665,347.6672448718845,290.85083277428157,242.88284978191479
A.D. 2019-Aug-18 12:20:00.0000 UTC,129.2585940324996,146.18937460267435,149.9211090136594,254.30762292112254,284.38095190336014,36.326525711069486,347.6424723316764,290.83165428050097,243.04935965972257
A.D. 2019-Aug-19 12:20:00.0000 UTC,130.97135984488335,147.4263526482418,150.5563928051151,254.33051625565753,284.3351962237438,36.320748502352245,347.6174688731019,290.8127668226257,243.22020118881008
A.D. 2019-Aug-20 12:20:00.0000 UTC,132.74119036770045,148.663596222689,151.19178644023555,254.35645224937454,284.29072391153596,36.31416278749174,347.59224325170084,290.7941773830157,243.39531612428794
A.D. 2019-Aug-21 12:20:00.0000 UTC,134.56104284255053,149.90110643416764,151.82729833782716,254.38542276643213,284.2475560224937,36.306770465652555,347.56680434735046,290.7758929395535,243.57464754347887
A.D. 2019-Aug-22 12:20:00.0000 UTC,136.42379510481604,151.13888356606282,152.46293629376018,254.41741933011582,284.2057133302921,36.29857362169976,347.5411611774581,290.75792047025664,243.75813980593952
A.D. 2019-Aug-23 12:20:00.0000 UTC,138.32238411114633,152.3769269223668,153.09870734082017,254.4524331399174,284.16521634462197,36.28957454669234,347.5153229125149,290.7402669593894,243.94573851696822
A.D. 2019-Aug-24 12:20:00.0000 UTC,140.24994084573163,153.6152345957383,153.73461755909676,254.49045508167595,284.12608533315876,36.27977576421485,347.48929889632757,290.72293940509724,244.13739047026357
A.D. 2019-Aug-25 12:20:00.0000 UTC,142.1999122598045,154.85380313627238,154.37067182378362,254.53147571099817,284.08834034064705,36.26918006822873,347.4630986728243,290.7059448270072,244.3330435348567
A.D. 2019-Aug-26 12:20:00.0000 UTC,144.1661628348802,156.0926271246288,155.00687349706203,254.57548517907554,284.0520011901726,36.257790578809164,347.43673201958603,290.68929026987354,244.53264642667762
A.D. 2019-Aug-27 12:20:00.0000 UTC,146.14305112904398,157.33169870303772,155.64322410740454,254.62247306377145,284.01708744293734,36.245610820143014,347.41020898459004,290.6729827965878,244.73614830898362
A.D. 2019-Aug-28 12:20:00.0000 UTC,148.12547968418005,158.5710071891892,156.27972310987025,254.67242807744094,283.983618288579,36.23264481854409,347.383539917143,290.65702946206517,244.9434981861206
A.D. 2019-Aug-29 12:20:00.0000 UTC,150.10891938686012,159.81053896391512,156.9163678637786,254.72533765730228,283.95161234660236,36.21889720646042,347.3567354785222,290.64143726108347,245.15464412888514
A.D. 2019-Aug-30 12:20:00.0000 UTC,152.08941137527748,161.05027782656362,157.55315395849593,254.78118750415564,283.9210873874232,36.20437330534429,347.32980661674344,290.62621305036186,245.36953247619167
A.D. 2019-Aug-31 12:20:00.0000 UTC,154.0635506788529,162.29020589644057,158.19007592743273,254.83996119495814,283.8920600231534,36.189079155096024,347.3027644976961,290.61136345708957,245.5881072500215
A.D. 2019-Sep-01 12:20:00.0000 UTC,156.02845604076825,163.53030492104978,158.82712823230247,254.90164000722447,283.8645454496639,36.17302146963216,347.2756204011527,290.59689479640394,245.8103100080039
A.D. 2019-Sep-02 12:20:00.0000 UTC,157.98173009882106,164.77055765536073,159.46430626595708,254.9662030295861,283.8385573148488,36.156207525036905,347.2483856061242,290.58281302056696,246.03608021812877
