time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2020-Jan-31 12:20:00.0000 UTC,5.499147508903954,31.228871317249865,-58.745028805360285,-35.13645807904353,-23.957853208914003,70.40927312506695,27.028463664867253,-25.653034257862608,-19.773766793857412
A.D. 2020-Feb-01 12:20:00.0000 UTC,6.3246277686806325,31.602230484868482,-58.982411159227254,-35.78809046704411,-24.700759427088474,69.83682764215344,26.254439955776462,-26.47614821793732,-20.220261619984147
A.D. 2020-Feb-02 12:20:00.0000 UTC,7.123172239667175,31.972356212361404,-59.21791345764874,-36.44105848688747,-25.44503282489358,69.24132623421224,25.47713386256923,-27.300536138305308,-20.668004381096495
A.D. 2020-Feb-03 12:20:00.0000 UTC,7.887618005253861,32.33914478463833,-59.45157357576026,-37.0953730953341,-26.190664531927425,68.62481336550285,24.696682745051074,-28.126172614947542,-21.1170105057844
A.D. 2020-Feb-04 12:20:00.0000 UTC,8.609851715656042,32.70249582279517,-59.6834286890665,-37.751044900212364,-26.93764590931448,67.98916881717484,23.913217715413534,-28.953032937969997,-21.5672946488587
A.D. 2020-Feb-05 12:20:00.0000 UTC,9.280783018928732,33.06231282455907,-59.913514997041986,-38.40808398529708,-27.68596838940957,67.33611324573597,23.12686400531224,-29.78109295423645,-22.0188705096009
A.D. 2020-Feb-06 12:20:00.0000 UTC,9.890351745597506,33.418503711822694,-60.141867780053246,-39.06649999178952,-28.4356235597538,66.66721601761344,22.33774108738357,-30.610329169971227,-22.471750904032408
A.D. 2020-Feb-07 12:20:00.0000 UTC,10.42757965060814,33.77098183840315,-60.36852139900517,-39.72630199590678,-29.18660301465,65.98390477792704,21.54596303621003,-31.44071860324669,-22.92594765266675
A.D. 2020-Feb-08 12:20:00.0000 UTC,10.88067689847608,34.1196674926658,-60.59350921595889,-40.38749808400077,-29.938897851543082,65.28747625837882,20.751639302110082,-32.27223824528193,-23.381471183057865
A.D. 2020-Feb-09 12:20:00.0000 UTC,11.23721140210345,34.46448910403356,-60.816864102534716,-41.050095256841935,-30.69249842245974,64.57910739279798,19.95487536421631,-33.104864724351515,-23.838330447731142
A.D. 2020-Feb-10 12:20:00.0000 UTC,11.484347150500858,34.805383698794095,-61.03861955868266,-41.71409976949286,-31.447394456819712,63.85986620489898,19.155773144908142,-33.93857428709312,-24.296533266626106
A.D. 2020-Feb-11 12:20:00.0000 UTC,11.609154796659608,35.142296569225906,-61.25881082785097,-42.379517512734324,-32.203575213161365,63.13072226863651,18.354431421844886,-34.77334277699792,-24.75608675301338
A.D. 2020-Feb-12 12:20:00.0000 UTC,11.598993358679829,35.47517971351358,-61.477475960049055,-43.04635464843273,-32.96102994277622,62.392556026991386,17.550945817585568,-35.60914593391011,-25.216998090882687
A.D. 2020-Feb-13 12:20:00.0000 UTC,11.441958341598871,35.8039894313614,-61.69465639511155,-43.714618224670126,-33.71974844574715,61.64616688875468,16.745408473225606,-36.44595983666294,-25.67927541678766
A.D. 2020-Feb-14 12:20:00.0000 UTC,11.127387362185159,36.12868380111995,-61.91039685208609,-44.38431650594709,-34.47972145801523,60.89228039673108,15.937907672749578,-37.283761248175736,-26.14292848976189
A.D. 2020-Feb-15 12:20:00.0000 UTC,10.646409526061907,36.44922072881815,-62.12474458296574,-45.05545887906877,-35.240940688414945,60.13155490031123,15.128527699567707,-38.12252767516911,-26.607968910883066
A.D. 2020-Feb-16 12:20:00.0000 UTC,9.992518753355622,36.765556636135685,-62.337748499016044,-45.7280556354642,-36.00339875273157,59.36458775898471,14.317348794151718,-38.96223736547837,-27.07441011214149
A.D. 2020-Feb-17 12:20:00.0000 UTC,9.16214476963096,37.07764599674701,-62.54945813615757,-46.40211747621563,-36.76708881658772,58.591921360973544,13.5044474502579,-39.80286902965901,-27.542266956522525
A.D. 2020-Feb-18 12:20:00.0000 UTC,8.155186943065457,37.385441579112005,-62.759922504126195,-47.0776547542356,-37.532003948630575,57.81404897685699,12.689897053918385,-40.64440127094603,-28.011554998970862
A.D. 2020-Feb-19 12:20:00.0000 UTC,6.975466249093497,37.688894558726666,-62.96918947937725,-47.75467713466018,-38.29813686478135,57.03141980120887,11.873768181534967,-41.48681239582636,-28.48229011352892
A.D. 2020-Feb-20 12:20:00.0000 UTC,5.631043456911248,37.98795474579512,-63.17730529369771,-48.43319326559172,-39.06547966500584,56.24444353511794,11.056128922830885,-42.33008020562553,-28.954488121571657
A.D. 2020-Feb-21 12:20:00.0000 UTC,4.134347356566813,38.28257098614096,-63.38431394379988,-49.11321031630562,-39.83402342729905,55.45349465489126,10.237045347139754,-43.1741816353181,-29.42816429591006
A.D. 2020-Feb-22 12:20:00.0000 UTC,2.5020603845096687,38.572691085689115,-63.59025714059821,-49.79473401932156,-40.603758298600965,54.6589157938144,9.416581477507615,-44.0190928805911,-29.903333369653257
A.D. 2020-Feb-23 12:20:00.0000 UTC,0.7547262511422969,38.858261713180184,-63.795174307961645,-50.477768734915,-41.374673605717,53.86102071351431,8.594799233537985,-44.864789537462755,-30.380009584218637
A.D. 2020-Feb-24 12:20:00.0000 UTC,-1.0839269202031192,39.13922871930784,-63.9991021774556,-51.162317084780526,-42.146757535119185,53.06009733522883,7.7717587851019925,-45.71124630337351,-30.858206339928437
A.D. 2020-Feb-25 12:20:00.0000 UTC,-2.98791685929141,39.415537365110126,-64.20207449397311,-51.848379666556255,-42.91999689276821,52.256410386312005,6.947518815170064,-46.55843674980849,-31.33793595286538
A.D. 2020-Feb-26 12:20:00.0000 UTC,-4.930118835467429,39.68713230266494,-64.40412197000241,-52.53595498670885,-43.694377082673896,51.450203558582984,6.12213655377899,-47.40633330458726,-31.819209660143233
A.D. 2020-Feb-27 12:20:00.0000 UTC,-6.88345422064203,39.95395741228479,-64.60527235100226,-53.225039477796486,-44.46988217276202,50.6417013318314,5.2956677116652315,-48.25490731265732,-32.302037743214626
A.D. 2020-Feb-28 12:20:00.0000 UTC,-8.822036628271132,40.215955608097794,-64.80555039520007,-53.91562741019852,-45.246494861303994,49.8311106710487,4.468166498590054,-49.10412898974508,-32.78642958223484
A.D. 2020-Feb-29 12:20:00.0000 UTC,-10.722164114202432,40.473068662211986,-65.00497776878031,-54.6077107082844,-46.02419635742278,49.018622609865005,3.639685714119266,-49.95396728404218,-33.27239364597928
A.D. 2020-Mar-01 12:20:00.0000 UTC,-12.563073895057736,40.72523895093996,-65.20357294252621,-55.30127876560257,-46.8029662742443,48.204413642657386,2.8102768138300664,-50.80438974632937,-33.75993750450683
A.D. 2020-Mar-02 12:20:00.0000 UTC,-14.327416198305041,40.97240233817053,-65.40135101605065,-55.99631818828526,-47.5827824675485,47.388647004146605,1.9799900199977558,-51.655362342649624,-34.24906779467947
A.D. 2020-Mar-03 12:20:00.0000 UTC,-16.001446093519768,41.214499127984254,-65.59832340185484,-56.69281239115578,-48.36362074650103,46.57147392035131,1.14887455882646,-52.50684913569762,-34.739790062523014
A.D. 2020-Mar-04 12:20:00.0000 UTC,-17.57496738915576,41.45146510822233,-65.79449772201774,-57.390741374684225,-49.14545478410621,45.753034521225,0.31697871928054394,-53.358812159135496,-35.23210881589823
A.D. 2020-Mar-05 12:20:00.0000 UTC,-19.041083817877645,41.683235532086464,-65.989877581,-58.09008129491833,-49.92825583438256,44.933458816645086,-0.5156498688936977,-54.2112110837321,-35.72602741773896
