time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2018-Jan-13 12:20:00.0000 UTC,257.7330710917722,250.20263706678884,289.8665644093959,296.08326567257376,258.5737799786163,190.98074858848392,235.80109893139664,252.9178774071038,54.033823949788065
A.D. 2018-Jan-14 12:20:00.0000 UTC,257.44817627410936,250.2386812080333,289.91585778217376,297.2399089595,258.88367183441903,193.9331318288858,236.5899766072073,253.29086802533695,54.51136907436192
A.D. 2018-Jan-15 12:20:00.0000 UTC,257.17671374089025,250.2852560615877,289.9681532591335,298.46719772924445,259.1936698411713,196.823763073998,237.3632292060847,253.66167479720673,54.981122096931294
A.D. 2018-Jan-16 12:20:00.0000 UTC,256.91954844487344,250.34227250655232,290.0236669987156,299.77198294593325,259.5038869910601,199.64317432902743,238.12136894801318,254.03041665390177,55.44317592140386
A.D. 2018-Jan-17 12:20:00.0000 UTC,256.6773990457114,250.40963730758875,290.0826281126801,301.16188003283486,259.8144401675143,202.38358168783458,238.86489762528626,254.39721340463385,55.89762452107902
A.D. 2018-Jan-18 12:20:00.0000 UTC,256.450857196709,250.4872533270795,290.1452791541352,302.64534388426495,260.1254505000167,205.03890765662098,239.59430650696203,254.76218585099807,56.34456298928874
A.D. 2018-Jan-19 12:20:00.0000 UTC,256.24040413445806,250.57501935646567,290.21187552619625,304.2317400177772,260.43704336906717,207.60472730366135,240.31007570761406,255.12545562740047,56.78408716345306
A.D. 2018-Jan-20 12:20:00.0000 UTC,256.04642542387677,250.67283023204925,290.282685869521,305.9314088382155,260.7493486577736,210.07815880634527,241.01267425001294,255.48714532465019,57.216293614471574
A.D. 2018-Jan-21 12:20:00.0000 UTC,255.86922384696555,250.7805769246235,290.3579926043361,307.7557129214208,261.0625009903579,212.45771328002098,241.7025601716659,255.84737859858626,57.641279601029375
A.D. 2018-Jan-22 12:20:00.0000 UTC,255.7090304809592,250.898146383713,290.4380920031263,309.7170528033113,261.3766397889651,214.74311911347462,242.38018028081314,256.20628005691,58.059142750321996
A.D. 2018-Jan-23 12:20:00.0000 UTC,255.56601432148574,251.02542131838487,290.52329435021926,311.8288328291583,261.6919093276859,216.93513640892039,243.0459698796357,256.5639751082685,58.46998068520439
A.D. 2018-Jan-24 12:20:00.0000 UTC,255.44029075235207,251.1622800629387,290.61392472048766,314.10535151418554,262.00845893497365,219.03537373066024,243.70035267795103,256.92058991733427,58.873890762041334
A.D. 2018-Jan-25 12:20:00.0000 UTC,255.33192883200485,251.3085962911379,290.71032383169035,316.56157990822146,262.32644319142986,221.0461141391792,244.34374049033087,257.2762512844718,59.27096969414611
A.D. 2018-Jan-26 12:20:00.0000 UTC,255.24095777267505,251.464238831803,290.8128499777464,319.2127846187783,262.646022415817,222.97015703005889,244.9765330720008,257.63108671841735,59.661313347997826
A.D. 2018-Jan-27 12:20:00.0000 UTC,255.1673727311845,251.6290715375637,290.9218820463612,322.0739415436498,262.96736349203564,224.81067794254022,245.5991179258797,257.9852247161199,60.04501668617494
A.D. 2018-Jan-28 12:20:00.0000 UTC,255.111140067085,251.80295323699463,291.03782353352375,325.15888205716413,263.2906411100329,226.57110709881698,246.21187006751072,258.3387953141143,60.4221739097555
A.D. 2018-Jan-29 12:20:00.0000 UTC,255.07220265830804,251.98573840022178,291.16110889382304,328.47912511562845,263.6160398388939,228.25502886544302,246.81515266658076,258.6919313883158,60.79287934619862
A.D. 2018-Jan-30 12:20:00.0000 UTC,255.05048493172984,252.17727814948375,291.2922100388997,332.04236985487813,263.94375636922183,229.86609989552946,247.4093181403961,259.0447701669154,61.15722857736457
A.D. 2018-Jan-31 12:20:00.0000 UTC,255.04589740863844,252.37742148547613,291.4316420540127,335.85068605718556,264.2740013498768,231.40798546252012,247.99470976073007,259.3974545255592,61.51531945089378
A.D. 2018-Feb-01 12:20:00.0000 UTC,255.05834013701622,252.58601599064514,291.57996652164456,339.89853315847336,264.60700002376143,232.88431065833467,248.57166286954615,259.75013327069854,61.86725210720842
A.D. 2018-Feb-02 12:20:00.0000 UTC,255.08770494088444,252.80290772373536,291.737793168972,344.1708679316945,264.9429918266866,234.29862326663968,249.140505189545,260.1029603783054,62.21312781508977
A.D. 2018-Feb-03 12:20:00.0000 UTC,255.13387726127468,253.02794089278925,291.90578291255383,348.64173381521186,265.28223018574295,235.65436648895337,249.70155672743314,260.4560941560099,62.55304742764063
A.D. 2018-Feb-04 12:20:00.0000 UTC,255.1967376887108,253.26095726433826,292.08465169763804,353.27378853297887,265.6249829821103,236.95485781837823,250.25512907221457,260.80969668916464,62.88710983748013
A.D. 2018-Feb-05 12:20:00.0000 UTC,255.27616369231498,253.50179575828588,292.2751754090935,358.0191823994951,265.9715340200109,238.2032737793918,250.80152480250288,261.16393399530983,63.21541106162046
A.D. 2018-Feb-06 12:20:00.0000 UTC,255.37203152079474,253.75029246330413,292.47819595512163,2.821979970754429,266.3221853488931,239.40264063201704,251.34103748371083,261.51897686809207,63.538044114529924
A.D. 2018-Feb-07 12:20:00.0000 UTC,255.48421808133074,254.0062807728175,292.6946276001648,7.621943732970289,266.67725987532424,240.55582976765137,251.87395196889688,261.8750019271867,63.85509925269418
A.D. 2018-Feb-08 12:20:00.0000 UTC,255.61260277218113,254.2695916606296,292.9254642216245,12.359102993287955,267.03710416898673,241.66555719958336,252.40054500818357,262.2321927584187,64.16666442089797
A.D. 2018-Feb-09 12:20:00.0000 UTC,255.75706917948256,254.54005393967785,293.17178748591414,16.978273545886793,267.40209137077323,242.73438583674667,252.92108590458042,262.5907409935555,64.47282566475609
A.D. 2018-Feb-10 12:20:00.0000 UTC,255.91750642920022,254.81749422452756,293.43477512872516,21.432707773095327,267.7726240578422,243.76472907516617,253.43583683959238,262.95084713736554,64.77366727816528
A.D. 2018-Feb-11 12:20:00.0000 UTC,256.09381056911883,255.10173699749683,293.71571096767036,25.68634114206903,268.1491375142127,244.7588560600326,253.94505331445203,263.3127215084726,65.069271976032
A.D. 2018-Feb-12 12:20:00.0000 UTC,256.28588608986774,255.3926048849168,294.01599718079325,29.714502206963402,268.53210359234095,245.71889826222298,254.4489848015657,263.67658541209465,65.35972116250254
A.D. 2018-Feb-13 12:20:00.0000 UTC,256.4936472413237,255.6899187631869,294.3371673074487,33.50330777440537,268.9220348925018,246.64685615574274,254.94787517647106,264.04267225424394,65.64509504702627
A.D. 2018-Feb-14 12:20:00.0000 UTC,256.7170192120748,255.99349778565505,294.6809002831229,37.04817272756701,269.319489381734,247.54460605785127,255.44196305865455,264.4112286696816,65.9254726879762
A.D. 2018-Feb-15 12:20:00.0000 UTC,256.95593940876677,256.30315951252516,295.04903640628936,40.35189535782834,269.72507566245724,248.41390737154245,255.93148227147447,264.78251579633155,66.20093207237295
A.D. 2018-Feb-16 12:20:00.0000 UTC,257.21035920875545,256.61871998575765,295.4435948626869,43.42269006018835,270.13945881524666,249.2564097844017,256.4166622461381,265.15681055493474,66.47155010980256
A.D. 2018-Feb-17 12:20:00.0000 UTC,257.48024698786026,256.9399937520205,295.86679331414285,46.27240974738054,270.56336693628793,250.07366033938808,256.8977283684547,265.534406941908,66.73740252862308
A.D. 2018-Feb-18 12:20:00.0000 UTC,257.76558746892124,257.26679381308804,296.32107013982056,48.915076678410195,270.99759853180836,250.86711023342366,257.3749022356404,265.91561735044695,66.99856365845694
A.D. 2018-Feb-19 12:20:00.0000 UTC,258.0663746213622,257.5989314658028,296.8091099462016,51.36574974807833,271.44303098697975,251.63812116702624,257.8484017739271,266.3007739529178,67.25510609406409
A.D. 2018-Feb-20 12:20:00.0000 UTC,258.3826161676173,257.9362160422501,297.3338732107039,53.639702449628494,271.900630443949,252.3879711634764,258.3184412259242,266.6902302474599,67.50710029138203
A.D. 2018-Feb-21 12:20:00.0000 UTC,258.71433768335106,258.27845453950596,297.8986307145474,55.75186057521633,272.37146344482744,253.11785977465243,258.78523100609146,267.08436286221814,67.75461415344445
A.D. 2018-Feb-22 12:20:00.0000 UTC,259.0615793107164,258.6254513123399,298.50700441725473,57.71644359818421,272.85671093108465,253.82891292631075,259.2489776171925,267.483573862472,67.99771276529613
A.D. 2018-Feb-23 12:20:00.0000 UTC,259.4243925372374,258.9770078716807,299.1630158762155,59.546757114659634,273.3576851311508,254.52218744358822,259.7098836876974,267.88829369936957,68.23645836356955
A.D. 2018-Feb-24 12:20:00.0000 UTC,259.80283681971775,259.33292265728,299.87114212295234,61.2550918208185,273.87584972024183,255.1986750691805,260.16814802028244,268.2989847722998,68.47091054652087
A.D. 2018-Feb-25 12:20:00.0000 UTC,260.19697509584825,259.6929910230784,300.6363807657541,62.852695772903026,274.4128440412781,255.8593063936296,260.6239659017132,268.7161458344613,68.7011268929046
A.D. 2018-Feb-26 12:20:00.0000 UTC,260.60686782754476,260.0570056523482,301.4643258057398,64.34979509549012,274.9705121208035,256.50495509051115,261.077529865118,269.1403173364315,68.92716403762122
A.D. 2018-Feb-27 12:20:00.0000 UTC,261.0325650378501,260.42475726248017,302.3612529969522,65.7556444856166,275.5509367174928,257.1364423954409,261.5290306891852,269.5720873175218,69.14907890633964
A.D. 2018-Feb-28 12:20:00.0000 UTC,261.4740957535651,260.79603536830496,303.3342129488134,67.07859466277014,276.156478624502,257.75454169361393,261.9786582424837,270.01209728172694,69.3669296096814
A.D. 2018-Mar-01 12:20:00.0000 UTC,261.9314544096924,261.1706289499057,304.3911319561311,68.32616814236412,276.7898222090971,258.35998307063244,262.4266016439674,270.46104778428645,69.58077554166721
A.D. 2018-Mar-02 12:20:00.0000 UTC,262.4045840128045,261.54832699689007,305.54092304337155,69.5051371384122,277.45402959384757,258.9534575906233,262.8730473981533,270.9197041247128,69.79067658776175
A.D. 2018-Mar-03 12:20:00.0000 UTC,262.89335551169273,261.92891838823556,306.7936038196898,70.62159752704252,278.15260624481965,259.53562027743226,263.3181690605184,271.3889025111082,69.99669159928783
A.D. 2018-Mar-04 12:20:00.0000 UTC,263.39754359150874,262.31219111767956,308.1604162001215,71.68103625246182,278.88958175323717,260.10709167809546,263.7621478945212,271.8695575083097,70.19887678947512
A.D. 2018-Mar-05 12:20:00.0000 UTC,263.91680048075693,262.69793190483506,309.6539472500463,72.6883935935706,279.66961123125355,260.6684594098498,264.205356248915,272.3626721532318,70.39728490494957
A.D. 2018-Mar-06 12:20:00.0000 UTC,264.4506286690052,263.08592606505454,311.28823583079316,73.64811992296937,280.49810149950144,261.22027975301546,264.6478034494663,272.86935053639314,70.59196511330657
A.D. 2018-Mar-07 12:20:00.0000 UTC,264.99835374099825,263.4759573086013,313.0788414220183,74.5642269488634,281.381367123982,261.7630791336174,265.08967997241984,273.3908123058428,70.7829632230036
A.D. 2018-Mar-08 12:20:00.0000 UTC,265.5590999611925,263.8678081243452,315.0428553877782,75.44033529887464,282.32682554638234,262.2973563479218,265.5311961086692,273.9284098690067,70.9703221841969
A.D. 2018-Mar-09 12:20:00.0000 UTC,266.1317711221634,264.2612600436836,317.1988078518884,76.27971718767682,283.34324120047256,262.82358464719084,265.97254606398576,274.48364794713245,71.15408244226448
A.D. 2018-Mar-10 12:20:00.0000 UTC,266.71503184050715,264.65609356708944,319.5664087843852,77.08533406488273,284.4410326957224,263.3422133743018,266.41392127523574,275.05820578497605,71.33428204883859
A.D. 2018-Mar-11 12:20:00.0000 UTC,267.30731316731124,265.05209012030247,322.1660536706452,77.85987065564487,285.6326637882037,263.8536698202602,266.85551368056537,275.6539635079111,71.5109567703788
A.D. 2018-Mar-12 12:20:00.0000 UTC,267.90680816455955,265.4490229708871,325.0179916687825,78.6057650617067,286.9331430398745,264.358360906263,267.2975168511016,276.27303317756446,71.68414012180077
A.D. 2018-Mar-13 12:20:00.0000 UTC,268.5114940513546,265.8466761048493,328.1410444961037,79.32523530697763,288.36066541876124,264.8566746915311,267.74012661965384,276.91779556301645,71.85386335264279
A.D. 2018-Mar-14 12:20:00.0000 UTC,269.1191594027334,266.24482542302667,331.55077413741174,80.02030283669473,289.93743905821435,265.3489817909234,268.1835415984021,277.5909439150213,72.0201553998273
A.D. 2018-Mar-15 12:20:00.0000 UTC,269.7274425484276,266.643248328233,335.2570479382119,80.69281332470692,291.69075156412146,265.83563669124203,268.6279636292971,278.2955361679583,72.18304275708536
A.D. 2018-Mar-16 12:20:00.0000 UTC,270.3338785924347,267.04172204757907,339.2610747566554,81.34445534082279,293.6543422763238,266.31697911612525,269.0735982915599,279.0350576000846,72.34254921288039
A.D. 2018-Mar-17 12:20:00.0000 UTC,270.93595267106923,267.44002379930663,343.55218944015826,81.97677699270146,295.87015253326166,266.79333530795486,269.5206553328425,279.8134961680438,72.49869532683611
A.D. 2018-Mar-18 12:20:00.0000 UTC,271.53115679148266,267.8379308166226,348.10493961494814,82.59120062040391,298.39051450587584,267.26501909191535,269.9693489012989,280.6354334493028,72.65149755634945
A.D. 2018-Mar-19 12:20:00.0000 UTC,272.1170477228421,268.23522028331195,352.877294999897,83.18903578851605,301.2807817963378,267.7323327678524,270.41989766616507,281.50615545375547,72.80096707684159
A.D. 2018-Mar-20 12:20:00.0000 UTC,272.69130344449104,268.631669130358,357.81088121379565,83.77149057938584,304.62223574463366,268.1955677513595,270.8725248419077,282.4317886794168,72.94710844047904
A.D. 2018-Mar-21 12:20:00.0000 UTC,273.2517759100305,269.02705361336785,2.833869410740768,84.33968115827437,308.51469214919166,268.65500487531216,271.3274581175156,283.4194681524433,73.08991832443195
A.D. 2018-Mar-22 12:20:00.0000 UTC,273.79653845995136,269.42114881948663,7.86648694131536,84.89463993067251,313.0773526637153,269.1109145261472,271.78492969775147,284.47754628433313,73.22938466714697
A.D. 2018-Mar-23 12:20:00.0000 UTC,274.3239265738842,269.81372824621286,12.828243529445324,85.43732265921209,318.4447609809864,269.5635568020371,272.24517661514955,285.61585348602097,73.36548637555397
A.D. 2018-Mar-24 12:20:00.0000 UTC,274.8325709259338,270.20456352024917,17.645314690879964,85.96861485696766,324.75208081603483,270.01318180801456,272.70844132699654,286.8460240098278,73.49819360710543
A.D. 2018-Mar-25 12:20:00.0000 UTC,275.3214221038229,270.5934244106758,22.256466526730318,86.48933786463337,332.1014230770159,270.4600302729199,273.17497267465546,288.1819042064142,73.62746847077621
A.D. 2018-Mar-26 12:20:00.0000 UTC,275.7897665143076,270.98007915398006,26.616467516820055,87.00025479947453,340.5033935094677,270.9043345065545,273.6450271007332,289.6400644011521,73.75326584500628
A.D. 2018-Mar-27 12:20:00.0000 UTC,276.2372333336702,271.36429516295453,30.69679783076432,87.50207655738828,349.80487387228976,271.3463197409765,274.1188700859652,291.240440692591,73.87553390593526
A.D. 2018-Mar-28 12:20:00.0000 UTC,276.6637922294767,271.7458397684263,34.48418556480905,87.9954675042186,359.6475387524504,271.78620545484654,274.59677734412986,293.00713628827526,73.99421389981433
A.D. 2018-Mar-29 12:20:00.0000 UTC,277.0697419728751,272.124480759106,37.977848352899116,88.48105056678598,9.517998633367897,272.2242063895216,275.0790355017344,294.96941450001856,74.10923881446773
A.D. 2018-Mar-30 12:20:00.0000 UTC,277.4556906431597,272.4999867584377,41.186293099820006,88.95941166536443,18.89432732504712,272.6605332573317,275.5659424209201,297.1629124277945,74.22053088215682
A.D. 2018-Mar-31 12:20:00.0000 UTC,277.8225284086088,272.87212741860213,44.12428021628588,89.4311033534042,27.39847211207999,273.0953931327122,276.05780739533714,299.6310838227058,74.32799821816651
A.D. 2018-Apr-01 12:20:00.0000 UTC,278.1713938735292,273.24067313101284,46.81027137028698,89.89664733194545,34.857526758402116,273.52898928921996,276.55495113263447,302.4268207618772,74.43153120623651
A.D. 2018-Apr-02 12:20:00.0000 UTC,278.50363570454624,273.6053944971029,49.264469461318946,90.35653622885066,41.26892740962242,273.96152080952214,277.05770589012695,305.6140753737045,74.53099914657595
A.D. 2018-Apr-03 12:20:00.0000 UTC,278.82077153787793,273.96606201094386,51.50742629937344,90.8112353140878,46.72869313290973,274.3931824818237,277.56641620701,309.26903758521775,74.62624722195163
A.D. 2018-Apr-04 12:20:00.0000 UTC,279.12444556329814,274.3224458429945,53.55912207564545,91.26118420721454,51.37062452271711,274.8241648841606,278.0814399354277,313.47991874620584,74.7170934905259
A.D. 2018-Apr-05 12:20:00.0000 UTC,279.41638624587176,274.674315766909,55.43840848925566,91.70679870759867,55.33026737629242,275.25465466995945,278.60314945328713,318.3435428016687,74.80332540730764
A.D. 2018-Apr-06 12:20:00.0000 UTC,279.6983655495225,275.02144127996286,57.1627149832377,92.14847279355459,58.728683072216704,275.68483506702313,279.13193305166993,323.955770895886,74.8846953910388
A.D. 2018-Apr-07 12:20:00.0000 UTC,279.97216072080494,275.36359182534886,58.7479332791778,92.58658064747057,61.66764579451665,276.11488646918826,279.6681964068506,330.39183826819897,74.96091510199717
A.D. 2018-Apr-08 12:20:00.0000 UTC,280.23951966535975,275.70053692795454,60.208414712543735,93.02147847049312,64.23018413557371,276.544986913938,280.2123639510122,337.6738168151523,75.03164822867727
A.D. 2018-Apr-09 12:20:00.0000 UTC,280.50212839306505,276.0320462947227,61.557035567162075,93.45350611558422,66.48310193600649,276.9753124943131,280.76488024745487,345.7290351843358,75.09650150013519
A.D. 2018-Apr-10 12:20:00.0000 UTC,280.7615874553254,276.3578899243956,62.80529950420104,93.88298858179886,68.47989433600394,277.4060377535953,281.3262114568577,354.35704480340587,75.15501350888154
A.D. 2018-Apr-11 12:20:00.0000 UTC,281.0193885040504,276.67783814009994,63.9634558555656,94.31023729543999,70.26342081665308,277.8373359689645,281.89684676973167,3.2346663753349043,75.2066408031861
A.D. 2018-Apr-12 12:20:00.0000 UTC,281.2768972968755,276.99166179429784,65.04062302285392,94.73555144956072,71.86814259109354,278.2693795736586,282.47730010828894,11.977302377336622,75.25074017832141
A.D. 2018-Apr-13 12:20:00.0000 UTC,281.53534211824297,277.2991326183035,66.04490891658008,95.1592193930834,73.32191618087069,278.7023406613077,283.06811202606764,20.234212385230432,75.28654575621607
A.D. 2018-Apr-14 12:20:00.0000 UTC,281.79580544933856,277.6000234576803,66.98352284751057,95.58151982144294,74.64740064130966,279.1363912104897,283.66985136963183,27.76462588367183,75.313139073953
A.D. 2018-Apr-15 12:20:00.0000 UTC,282.0592196463216,277.89410856415515,67.86287893754005,96.00272294387969,75.86315212480902,279.5717029409985,284.28311691685343,34.45942106066612,75.3294093165131
A.D. 2018-Apr-16 12:20:00.0000 UTC,282.32636557210503,278.18116393881405,68.68869083201925,96.423091620323,76.98447292489355,280.0084454661469,284.90853912728505,40.31640253537874,75.3339999853486
A.D. 2018-Apr-17 12:20:00.0000 UTC,282.5978740127198,278.4609672441366,69.4660552641391,96.84288198091599,78.02406932806474,280.44677103322243,285.54678155517024,45.39871049907466,75.32523786661386
A.D. 2018-Apr-18 12:20:00.0000 UTC,282.8742288447134,278.7332971677233,70.19952454095318,97.26234342815485,78.99256220857345,280.8867521596644,286.19854203381965,49.79861743466256,75.30103853871938
A.D. 2018-Apr-19 12:20:00.0000 UTC,283.1557723658085,278.99793261012843,70.8931700887158,97.68171844657695,79.89888529029326,281.32904523577133,286.86455439855774,53.61408128787894,75.25877920411814
A.D. 2018-Apr-20 12:20:00.0000 UTC,283.44271279520086,279.25465209218817,71.55063874740365,98.10124267637826,80.75059783464708,281.7733320594215,287.545591293547,56.936530369248274,75.19512381027843
A.D. 2018-Apr-21 12:20:00.0000 UTC,283.7351331812042,279.503233332621,72.17520176623876,98.52114520938235,81.55413155184,282.21989456264686,288.2424675123225,59.84594818605457,75.10577637102031
A.D. 2018-Apr-22 12:20:00.0000 UTC,284.0330012835618,279.7434532295768,72.76979869988304,98.94164930320042,82.31498771728322,282.6689335860948,288.95604368903764,62.409922815877756,74.98512187948452
A.D. 2018-Apr-23 12:20:00.0000 UTC,284.3361799878112,279.97508833420403,73.33707777475206,99.36297353501665,83.03789629584553,283.12062813463587,289.6872301776402,64.6845325853273,74.82568743150557
A.D. 2018-Apr-24 12:20:00.0000 UTC,284.6444375957849,280.1979155643331,73.87943254394601,99.78533306741815,83.72694517668506,283.5751562868633,290.43699067862343,66.71590099236589,74.61730962375944
A.D. 2018-Apr-25 12:20:00.0000 UTC,284.9574578471154,280.411713116529,74.39903526510228,100.20894096172536,84.38568583386012,284.03269844299194,291.2063458051394,68.54185267242251,74.34580508289366
A.D. 2018-Apr-26 12:20:00.0000 UTC,285.27484899627865,280.61626109570904,74.89786543738447,100.63400900930955,85.01721936696352,284.4934381709615,291.9963759677561,70.193425583411,73.99076667196582
A.D. 2018-Apr-27 12:20:00.0000 UTC,285.5961521185861,280.81134193313153,75.37773414331637,101.06074820705196,85.6242668295286,284.9575624012637,292.8082240165723,71.69616039552537,73.52173706843402
A.D. 2018-Apr-28 12:20:00.0000 UTC,285.920848808838,280.9967406431032,75.84030450162594,101.48936897855683,86.20922683133413,285.42526140756934,293.64309804600913,73.07116145232004,72.89117951085153
A.D. 2018-Apr-29 12:20:00.0000 UTC,286.2483681995216,281.1722448456637,76.28710806181303,101.9200811384506,86.77422261517496,285.8967286312038,294.5022743721574,74.33595278426988,72.02063179346062
A.D. 2018-Apr-30 12:20:00.0000 UTC,286.57809308596717,281.3376444597104,76.71955710645473,102.3530935394212,87.3211404055064,286.3721602613769,295.387100358488,75.50516153512656,70.7709102848448
A.D. 2018-May-01 12:20:00.0000 UTC,286.90936560675254,281.49273145045044,77.13895466151052,102.78861385393608,87.85166125167251,286.8517550385021,296.2989976834916,76.59106234886738,68.87011744778032
A.D. 2018-May-02 12:20:00.0000 UTC,287.2414926797543,281.63729986227327,77.54650347505947,103.22684875258791,88.3672880096641,287.33571452417726,297.23946629579933,77.60401137851407,65.70998220016632
A.D. 2018-May-03 12:20:00.0000 UTC,287.57375053926177,281.7711458098897,77.94331349462692,103.66800406184036,88.86936804035152,287.8242432970638,298.2100878571167,78.55279218625449,59.62372485741289
A.D. 2018-May-04 12:20:00.0000 UTC,287.90538857441186,281.89406758623437,78.33040893257726,104.11228503651293,89.35911269374633,288.31754921497657,299.21252875666704,79.44489288530427,44.338417795894784
A.D. 2018-May-05 12:20:00.0000 UTC,288.2356326654724,282.00586597588216,78.70873546972331,104.55989683122046,89.83761428918567,288.81584385877534,300.24854283372986,80.28672944010574,352.5205387702911
A.D. 2018-May-06 12:20:00.0000 UTC,288.5636879356594,282.10634465840974,79.07916729648512,105.01104503141887,90.30586085232342,289.3193430228282,301.3199734666264,81.08382621316338,296.72726195963656
A.D. 2018-May-07 12:20:00.0000 UTC,288.888740705808,282.19531050929385,79.442513388841,105.46593600721974,90.76474868732434,289.82826699455217,302.4287543343032,81.84096222434192,280.0393313440555
A.D. 2018-May-08 12:20:00.0000 UTC,289.2099599152667,282.27257391165074,79.79952324723806,105.9247772246703,91.21509321839522,290.3428407992733,303.5769089409896,82.5622903747915,273.5741712388318
A.D. 2018-May-09 12:20:00.0000 UTC,289.5264983077019,282.3379492330764,80.1508923493343,106.38777770753875,91.65763852869188,290.8632946485147,304.7665491008693,83.2514353520478,270.2643887866234
A.D. 2018-May-10 12:20:00.0000 UTC,289.83749318687467,282.39125535335535,80.49726683524801,106.8551484878248,92.09306564568739,291.389864388808,305.99987154823435,83.91157418245889,268.2870191399319
A.D. 2018-May-11 12:20:00.0000 UTC,290.1420665457996,282.4323161562197,80.83924713135809,107.32710287812029,92.52199965332962,291.92279172541646,307.27915160695767,84.54550266013702,266.9898598291621
A.D. 2018-May-12 12:20:00.0000 UTC,290.439324962756,282.46096125699006,81.17739124267462,107.80385685650324,92.94501614425879,292.46232454848985,308.6067340507326,85.15569090281056,266.08508431776977
A.D. 2018-May-13 12:20:00.0000 UTC,290.7283594583386,282.47702709031347,81.51221814642044,108.28562970418749,93.36264730510892,293.00871752310405,309.98502105236764,85.74433038511545,265.42665366139664
A.D. 2018-May-14 12:20:00.0000 UTC,291.00824452095424,282.4803578149652,81.84421031439211,108.77264420170897,93.77538709667523,293.56223210924423,311.4164547880076,86.31337321740205,264.9327767771062
A.D. 2018-May-15 12:20:00.0000 UTC,291.27803659751146,282.4708059808302,82.17381584813698,109.26512649243936,94.18369558739455,294.12313620320026,312.90349475940155,86.86456506724274,264.55415497955806
A.D. 2018-May-16 12:20:00.0000 UTC,291.53677232478907,282.44823276701476,82.50145030588136,109.76330571712636,94.58800230032392,294.6917036218233,314.448590013429,87.39947247969954,264.25934185312263
A.D. 2018-May-17 12:20:00.0000 UTC,291.783466473356,282.41250746090356,82.82749771110268,110.2674133012344,94.98870826447876,295.26821331676547,316.0541451492625,87.91950482943692,264.0273521974682
A.D. 2018-May-18 12:20:00.0000 UTC,292.01711057762543,282.3635067234038,83.1523118571082,110.77768270470854,95.38618752122794,295.85294925325337,317.72248108504834,88.4259324058423,263.84365333393566
A.D. 2018-May-19 12:20:00.0000 UTC,292.23667213399665,282.3011138822649,83.47621805589958,111.29434952429074,95.78078846454068,296.44620064572086,319.4557880061116,88.91990156494204,263.6978612007172
A.D. 2018-May-20 12:20:00.0000 UTC,292.44109493513326,282.2252189866448,83.79951656125014,111.81765232773724,96.17283592331597,297.04826288870987,321.2560702342161,89.40244866360523,263.58235451060585
A.D. 2018-May-21 12:20:00.0000 UTC,292.62930033248983,282.13571963830896,84.12248736961055,112.34783379362466,96.56263396124156,297.6594386595793,323.12508161896596,89.874513246086,263.4914097624717
