pluto,sun,moon
-21.981488998212022,23.41531078216122,23.41531078216122
-21.986651102795005,23.428560520638783,23.428560520638783
-21.991841553946514,23.434928421094046,23.434928421094046
-21.997058924719088,23.434415080035006,23.434415080035006
-22.002301777018733,23.427023370810364,23.427023370810364
-22.007568661692762,23.412758492868445,23.412758492868445
-22.01285811875797,23.39162801949609,23.39162801949609
-22.01816867758589,23.363641940070146,23.363641940070146
-22.023498856895944,23.328812697034063,23.328812697034063
-22.028847164467354,23.287155221513444,23.287155221513444
-22.034212096579992,23.238686974245752,23.238686974245752
-22.039592137340886,23.18342799966215,23.18342799966215
-22.044985758242778,23.121400999157657,23.121400999157657
-22.050391418483954,23.052631423394054,23.052631423394054
-22.05580756600836,22.97714757284481,22.97714757284481
-22.06123264339576,22.894980683804878,22.894980683804878
-22.06666508915393,22.80616497040106,22.80616497040106
-22.072103346098896,22.71073759809897,22.71073759809897
-22.07754586643339,22.60873858081362,22.60873858081362
-22.082991116204774,22.500210613923688,22.500210613923688
-22.088437577996658,22.385198868869132,22.385198868869132
-22.093883751894584,22.263750776933097,22.263750776933097
-22.099328155134387,22.13591582320033,22.13591582320033
-22.104769320930068,22.0017453626976,22.0017453626976
-22.110205796882806,21.861292463811065,21.861292463811065
-22.115636143227306,21.714611780318343,21.714611780318343
-22.121058931062795,21.561759451679638,21.561759451679638
-22.126472740665907,21.402793030069358,21.402793030069358
-22.131876159972304,21.23777143117447,21.23777143117447
-22.13726778331084,21.06675490411813,21.06675490411813
-22.142646210457,20.889805014595886,20.889805014595886
-22.14801004603276,20.706984635178777,20.706984635178777
-22.15335789922654,20.518357938059452,20.518357938059452
-22.158688383754953,20.323990388127623,20.323990388127623
-22.16400011795133,20.123948737664843,20.123948737664843
-22.169291724851828,19.918301027638,19.918301027638
-22.174561832158307,19.70711660406467,19.70711660406467
-22.179809071995546,19.49046616039539,19.49046616039539
-22.185032080455912,19.268421817044647,19.268421817044647
-22.19022949704781,19.04105724478368,19.04105724478368
-22.1953999643402,18.80844782657408,18.80844782657408
-22.20054212829419,18.57067083077866,18.57067083077866
-22.205654639887214,18.327805541502904,18.327805541502904
-22.210736158500218,18.079933273111568,18.079933273111568
-22.21578535703307,17.827137206510205,17.827137206510205
-22.220800927957598,17.56950203537396,17.56950203537396
-22.225781588938908,17.307113482148488,17.307113482148488
-22.23072608670221,17.040057792751778,17.040057792751778
-22.23563319851425,16.76842131387062,16.76842131387062
-22.240501731522325,16.492290207105402,16.492290207105402
-22.245330520736566,16.21175029755437,16.21175029755437
-22.250118426495533,15.926887020675041,15.926887020675041
-22.254864331999634,15.63778542545642,15.63778542545642
-22.25956714118335,15.344530202839762,15.344530202839762
-22.2642257769721,15.047205723136463,15.047205723136463
-22.26883917986233,14.745896077561698,14.745896077561698
-22.273406306745468,14.44068512482126,14.44068512482126
-22.277926129920626,14.131656544839009,14.131656544839009
-22.282397636273448,13.818893900067572,13.818893900067572
-22.28681982662014,13.502480702393498,13.502480702393498
-22.291191715217487,13.18250048214757,13.18250048214757
-22.29551232942101,12.859036856228665,12.859036856228665
-22.299780709447923,12.53217359507908,12.53217359507908
-22.303995908178713,12.20199469284225,12.20199469284225
-22.30815699092239,11.86858445071127,11.86858445071127
-22.312263035085298,11.532027589060162,11.532027589060162
-22.316313129732364,11.192409407690375,11.192409407690375
-22.32030637512083,10.849816012353024,10.849816012353024
-22.32424188242748,10.504334614617909,10.504334614617909
-22.328118774061757,10.156053885341313,10.156053885341313
-22.331936185085873,9.80506429779979,9.80506429779979
-22.33569326620657,9.451458347288867,9.451458347288867
-22.33938918840841,9.095330512866079,9.095330512866079
-22.343023148574407,8.7367768745014,8.7367768745014
-22.34659437473855,8.375894420963771,8.375894420963771
-22.350102129483417,8.012780218584151,8.012780218584151
-22.353545710662132,7.647530665629269,7.647530665629269
-22.35692444968315,7.2802409951284135,7.2802409951284135
-22.360237708348112,6.911005065468543,6.911005065468543
-22.363484875345108,6.539915377236069,6.539915377236069
-22.366665363148343,6.167063217388375,6.167063217388375
-22.369778605620816,5.792538845614304,5.792538845614304
-22.37282405629114,5.416431671498935,5.416431671498935
-22.37580118713026,5.038830402348377,5.038830402348377
-22.37870948763348,4.659823161999359,4.659823161999359
-22.381548464054045,4.279497590900216,4.279497590900216
-22.38431763869828,3.8979409401694367,3.8979409401694367
-22.38701654924763,3.515240170193174,3.515240170193174
-22.389644748111994,3.131482059992125,3.131482059992125
-22.39220180183689,2.7467533290667054,2.7467533290667054
-22.394687290585463,2.3611407704632628,2.3611407704632628
-22.397100807699864,1.9747313936525532,1.9747313936525532
-22.399441959327426,1.5876125789372433,1.5876125789372433
-22.401710364090757,1.1998722509367699,1.1998722509367699
-22.403905652798723,0.8115990855237242,0.8115990855237242
-22.406027468248784,0.42288276931166197,0.42288276931166197
-22.40807546526527,0.03381432855646148,0.03381432855646148
-22.41004931123932,-0.3555134715215311,-0.3555134715215311
-22.411948687539773,-0.7450056916229633,-0.7450056916229633
-22.413773292152236,-1.134564836003263,-1.134564836003263
-22.41552284365136,-1.524090663160443,-1.524090663160443
-22.417197086073845,-1.913480336515653,-1.913480336515653
-22.418795793621445,-2.3026289823893666,-2.3026289823893666
-22.420318773824956,-2.6914305684329265,-2.6914305684329265
-22.421765868200886,-3.0797788741642327,-3.0797788741642327
-22.42313695038685,-3.46756829634141,-3.46756829634141
-22.42443192263563,-3.8546943312808497,-3.8546943312808497
-22.425650711859006,-4.241053723505874,-4.241053723505874
-22.42679326613274,-4.626544373583858,-4.626544373583858
-22.427859552061296,-5.011065125932489,-5.011065125932489
-22.428849552966305,-5.394515532815609,-5.394515532815609
-22.429763267606194,-5.776795617200394,-5.776795617200394
-22.430600708961965,-6.157805805205736,-6.157805805205736
-22.431361902269828,-6.537446812582755,-6.537446812582755
-22.432046880371686,-6.915619431598727,-6.915619431598727
-22.432655674908393,-7.292224568888519,-7.292224568888519
-22.433188372913143,-7.66716321816988,-7.66716321816988
-22.43364529096549,-8.040336342685459,-8.040336342685459
-22.43402635013967,-8.411644776406089,-8.411644776406089
-22.434331552110947,-8.780989059213484,-8.780989059213484
-22.434561054943725,-9.148269263179397,-9.148269263179397
-22.434715003481504,-9.513384790250289,-9.513384790250289
-22.43479354043602,-9.876234143560445,-9.876234143560445
-22.43479681510735,-10.236714673914657,-10.236714673914657
-22.43472498661967,-10.594722296919342,-10.594722296919342
-22.434578225874205,-10.950151178836332,-10.950151178836332
-22.43435671761793,-11.30289340386133,-11.30289340386133
-22.434060663152618,-11.652838665217153,-11.652838665217153
-22.433690283827943,-11.999874061288548,-11.999874061288548
-22.433245825072007,-12.343884105252616,-12.343884105252616
-22.43272756026912,-12.684751040577833,-12.684751040577833
-22.432135793504,-13.02235547593078,-13.02235547593078
-22.43147086032552,-13.356577235509235,-13.356577235509235
-22.430733126292953,-13.68729623241428,-13.68729623241428
-22.4299229838345,-14.014393173367164,-14.014393173367164
-22.429040848411493,-14.337749989081892,-14.337749989081892
-22.42808715493883,-14.65724999470511,-14.65724999470511
-22.42706235502094,-14.97277785849935,-14.97277785849935
-22.425966915126885,-15.284219475941136,-15.284219475941136
-22.42480131553849,-15.59146182769051,-15.59146182769051
-22.423566049793887,-15.894392868552842,-15.894392868552842
-22.422261624355365,-16.192901466634407,-16.192901466634407
-22.42088855829052,-16.486877392455114,-16.486877392455114
-22.419447382830175,-16.77621134578578,-16.77621134578578
-22.417938640740672,-17.060795001038333,-17.060795001038333
-22.416362885520737,-17.340521048609737,-17.340521048609737
-22.414720680502075,-17.615283209565547,-17.615283209565547
-22.413012597994005,-17.88497620517527,-17.88497620517527
-22.411239218647676,-18.14949567140804,-18.14949567140804
-22.409401131215,-18.408738020279053,-18.408738020279053
-22.40749893283337,-18.66260026167653,-18.66260026167653
-22.40553322989674,-18.91097980715358,-18.91097980715358
-22.403504639503346,-19.153774278890275,-19.153774278890275
-22.401413791426954,-19.390881343900407,-19.390881343900407
-22.39926133054589,-19.622198589993946,-19.622198589993946
-22.39704791965675,-19.847623460862785,-19.847623460862785
-22.394774242552206,-20.06705327469847,-20.06705327469847
-22.39244100712281,-20.280385359459103,-20.280385359459103
-22.3900489480708,-20.487517337816943,-20.487517337816943
-22.387598828692028,-20.688347575010102,-20.688347575010102
-22.385091441226656,-20.88277576196289,-20.88277576196289
-22.38252760557236,-21.07070355989004,-21.07070355989004
-22.37990816660623,-21.252035207583507,-21.252035207583507
-22.37723399074519,-21.42667800589107,-21.42667800589107
-22.374505962492282,-21.594542638359638,-21.594542638359638
-22.371724981543068,-21.75554333742499,-21.75554333742499
-22.368891960709867,-21.90959793892187,-21.90959793892187
-22.36600782462972,-22.056627876883415,-22.056627876883415
-22.363073509048572,-22.196558162084806,-22.196558162084806
-22.360089960419646,-22.329317372142928,-22.329317372142928
-22.35705813557435,-22.454837665791885,-22.454837665791885
-22.353979001279964,-22.573054822201065,-22.573054822201065
-22.350853533566102,-22.683908297852515,-22.683908297852515
-22.347682716778916,-22.787341287557208,-22.787341287557208
-22.344467542414648,-22.883300772181965,-22.883300772181965
-22.341209007891337,-22.971737534262214,-22.971737534262214
-22.337908115524954,-23.05260612565314,-23.05260612565314
-22.334565872045797,-23.125864780386774,-23.125864780386774
-22.331183288970568,-23.191475280477576,-23.191475280477576
-22.3277613840082,-23.249402798552598,-23.249402798552598
-22.324301183449244,-23.299615752151947,-23.299615752151947
-22.320803725257115,-23.342085704739247,-23.342085704739247
-22.31727006244155,-23.37678733766737,-23.37678733766737
-22.313701266294725,-23.403698501097235,-23.403698501097235
-22.3100984291664,-23.422800337555557,-23.422800337555557
-22.306462666567004,-23.43407746361498,-23.43407746361498
-22.302795118454043,-23.437518192375258,-23.437518192375258
-22.299096949580886,-23.433114778509797,-23.433114778509797
-22.295369348816024,-23.420863665676162,-23.420863665676162
-22.29161352743223,-23.400765713273785,-23.400765713273785
-22.287830716527164,-23.372826378882735,-23.372826378882735
-22.2840221639154,-23.337055837369117,-23.337055837369117
-22.28018913093711,-23.293469027925507,-23.293469027925507
-22.276332889604063,-23.242085632880052,-23.242085632880052
-22.27245472036164,-23.18293000215571,-23.18293000215571
-22.268555910561197,-23.116031041623042,-23.116031041623042
-22.264637753588485,-23.041422082132,-23.041422082132
-22.26070154853258,-22.959140740839846,-22.959140740839846
-22.256748600329672,-22.869228780115872,-22.869228780115872
-22.252780220513436,-22.77173196355466,-22.77173196355466
-22.248797729179667,-22.6666999043062,-22.6666999043062
-22.24480245995146,-22.55418589843327,-22.55418589843327
-22.240795772985166,-22.43424673574223,-22.43424673574223
-22.236779091297066,-22.30694248346768,-22.30694248346768
-22.23275401356001,-22.172336245468408,-22.172336245468408
-22.228722729461875,-22.030493911180045,-22.030493911180045
-22.224690021384706,-21.88148392176119,-21.88148392176119
-22.22067765614018,-21.725377089266498,-21.725377089266498
-22.216772988082585,-21.56224650063578,-21.56224650063578
-22.212614858684937,-21.392167519162854,-21.392167519162854
-22.20851480765908,-21.215217869049333,-21.215217869049333
-22.20444936369974,-21.031477767329697,-21.031477767329697
-22.200393593545453,-20.841030061799703,-20.841030061799703
-22.19634355371807,-20.64396034266725,-20.64396034266725
-22.19229907877756,-20.44035701057075,-20.44035701057075
-22.188260985498182,-20.230311295561584,-20.230311295561584
-22.184230428433846,-20.01391722736574,-20.01391722736574
-22.180208703444396,-19.791271558478808,-19.791271558478808
-22.17619717617321,-19.562473641958647,-19.562473641958647
-22.1721972470572,-19.327625267769765,-19.327625267769765
-22.168210336485995,-19.08683046553335,-19.08683046553335
-22.164237874770834,-18.840195285862876,-18.840195285862876
-22.1602812961015,-18.58782757481223,-18.58782757481223
-22.156342034565736,-18.329836754866335,-18.329836754866335
-22.152421521480495,-18.066333621484805,-18.066333621484805
-22.1485211835657,-17.797430157878914,-17.797430157878914
-22.144642441607687,-17.523239364105066,-17.523239364105066
-22.140786709323354,-17.243875090867334,-17.243875090867334
-22.136955392194295,-16.959451864203903,-16.959451864203903
-22.13314988610779,-16.67008468483141,-16.67008468483141
-22.12937157573347,-16.375888786375874,-16.375888786375874
-22.125621832700205,-16.076979342346092,-16.076979342346092
-22.121902013831857,-15.773471126051527,-15.773471126051527
-22.11821345994105,-15.465478153498339,-15.465478153498339
-22.114557495883272,-15.153113373605123,-15.153113373605123
-22.11093543256546,-14.836488498159726,-14.836488498159726
-22.107348571198493,-14.51571406012828,-14.51571406012828
-22.10379820927514,-14.19089973372998,-14.19089973372998
-22.100285646906745,-13.862154856863445,-13.862154856863445
-22.09681219183505,-13.529589017998495,-13.529589017998495
-22.093379161930216,-13.193312556888158,-13.193312556888158
-22.089987884972835,-12.853436884687333,-12.853436884687333
-22.08663969636344,-12.51007460973004,-12.51007460973004
-22.083335935722964,-12.16333951252702,-12.16333951252702
-22.08007794319643,-11.81334643075057,-11.81334643075057
-22.07686705592869,-11.460211103478708,-11.460211103478708
-22.073704604878298,-11.104050002870895,-11.104050002870895
-22.070591911963128,-10.744980163775494,-10.744980163775494
-22.06753028747994,-10.38311901227346,-10.38311901227346
-22.06452102776065,-10.01858419220638,-10.01858419220638
-22.0615654130684,-9.651493391282424,-9.651493391282424
-22.05866470576029,-9.281964171955467,-9.281964171955467
-22.0558201487384,-8.910113814180011,-8.910113814180011
-22.053032964175667,-8.536059175904528,-8.536059175904528
-22.050304352455708,-8.159916572778684,-8.159916572778684
-22.047635491222277,-7.781801672037405,-7.781801672037405
-22.04502753441203,-7.4018293882638355,-7.4018293882638355
-22.042481611153303,-7.0201137620388625,-7.0201137620388625
-22.039998824463915,-6.63676779780571,-6.63676779780571
-22.03758024978412,-6.2519032370361485,-6.2519032370361485
-22.03522693355231,-5.865630251413015,-5.865630251413015
-22.032939892268686,-5.47805706462155,-5.47805706462155
-22.03072011274223,-5.089289555286409,-5.089289555286409
-22.028568554327062,-4.699430951542339,-4.699430951542339
-22.026486153676874,-4.308581771167166,-4.308581771167166
-22.024473831719906,-3.9168401420153143,-3.9168401420153143
-22.022532501405035,-3.5243025245651562,-3.5243025245651562
-22.020663074007107,-3.1310646905893753,-3.1310646905893753
-22.01886646210811,-2.737222696217143,-2.737222696217143
-22.017143578709028,-2.34287360827472,-2.34287360827472
-22.01549533337346,-1.9481158762738078,-1.9481158762738078
-22.013922626990848,-1.553049387448046,-1.553049387448046
-22.012426346554257,-1.157775319918714,-1.157775319918714
-22.011007360726335,-0.7623959114943689,-0.7623959114943689
-22.009666516384108,-0.36701422399989,-0.36701422399989
-22.00840463599225,0.02826605960969625,0.02826605960969625
-22.00722251554177,0.4233407987356799,0.4233407987356799
-22.006120922816912,0.8181055286040368,0.8181055286040368
-22.005100595834037,1.2124555778555812,1.2124555778555812
-22.004162241382307,1.6062861822930232,1.6062861822930232
-22.003306533662762,1.9994926015461882,1.9994926015461882
-22.002534113052057,2.391970239892389,2.391970239892389
-22.00184558501448,2.7836147689168342,2.7836147689168342
-22.001241519159624,3.174322249496088,3.174322249496088
-22.000722448408055,3.563989254056211,3.563989254056211
-22.000288868206628,3.952512996448554,3.952512996448554
-21.999941235747777,4.339791484408579,4.339791484408579
-21.99967996921558,4.725723715805339,4.725723715805339
-21.99950544722031,5.110209940784635,5.110209940784635
-21.99941800878798,5.493152001563582,5.493152001563582
-21.99941795448221,5.874453732944473,5.874453732944473
-21.999505549314826,6.2540213560754605,6.2540213560754605
-21.99968102787084,6.631763736548105,6.631763736548105
-21.99994460143355,7.007592341855384,7.007592341855384
-22.000296465932095,7.381420774797126,7.381420774797126
-22.000736808667707,7.753163900275791,7.753163900275791
-22.001265811721225,8.122736762196178,8.122736762196178
-22.0018836510611,8.490053584071367,8.490053584071367
-22.002590492043456,8.85502708997972,8.85502708997972
-22.00338648311736,9.21756822249391,9.21756822249391
-22.00427174958065,9.577586185867519,9.577586185867519
-22.0052463885168,9.93498867608669,9.93498867608669
-22.006310465226672,10.289682174449872,10.289682174449872
-22.00746401093893,10.64157223494245,10.64157223494245
-22.008707021382897,10.99056403642573,10.99056403642573
-22.01003945582232,11.336560965791346,11.336560965791346
-22.011461236253965,11.679467524907448,11.679467524907448
-22.012972246600576,12.019187241432977,12.019187241432977
-22.0145723318377,12.355623396797212,12.355623396797212
-22.016261297078998,12.688679207081403,12.688679207081403
-22.018038906697885,13.018257941430498,13.018257941430498
-22.019904883581933,13.344263060626048,13.344263060626048
-22.021858908606376,13.666598396783773,13.666598396783773
-22.023900620384953,13.985168351752018,13.985168351752018
-22.026029615332604,14.29987811298027,14.29987811298027
-22.02824544807945,14.610633890157697,14.610633890157697
-22.03054763232636,14.917343180184623,14.917343180184623
-22.032935642331697,15.219915067628287,15.219915067628287
-22.035408915335807,15.51826055733841,15.51826055733841
-22.037966855288992,15.812292911023087,15.812292911023087
-22.040608838127998,16.101927921922474,16.101927921922474
-22.0433342184239,16.387084025772303,16.387084025772303
-22.046142336511753,16.667682141672966,16.667682141672966
-22.049032524506213,16.943645192919035,16.943645192919035
-22.05200410944632,17.214897371251524,17.214897371251524
-22.05505641256203,17.481363320628923,17.481363320628923
-22.058188745032215,17.742967452121412,17.742967452121412
-22.061400401776634,17.99963353489349,17.99963353489349
-22.064690655126732,18.251284589849547,18.251284589849547
-22.068058749694103,18.497843016879084,18.497843016879084
-22.071503898931745,18.73923085078487,18.73923085078487
-22.07502528323779,18.975370054529044,18.975370054529044
-22.078622049146183,19.206182792503597,19.206182792503597
-22.08229330911341,19.431591659202045,19.431591659202045
-22.086038141507768,19.651519861320985,19.651519861320985
-22.089855590545653,19.865891364096502,19.865891364096502
-22.09374466605198,20.074631018545126,20.074631018545126
-22.09770434303773,20.277664687691228,20.277664687691228
-22.101733561185068,20.47491938820202,20.47491938820202
-22.10583122440471,20.66632345955745,20.66632345955745
-22.10999620067076,20.85180676639809,20.85180676639809
-22.11422732233637,21.03130093220236,21.03130093220236
-22.118523387089525,21.20473959575903,21.20473959575903
-22.122883159641546,21.372058677906658,21.372058677906658
-22.127305374178857,21.53319664540103,21.53319664540103
-22.13178873757774,21.68809476025251,21.68809476025251
-22.136331933380553,21.83669730354975,21.83669730354975
-22.14093362652138,21.978951759493853,21.978951759493853
-22.145592468704564,22.114808937179927,22.114808937179927
-22.15030710412037,22.24422299827186,22.24422299827186
-22.155076174842023,22.36715135703452,22.36715135703452
-22.159898324931397,22.48355443571931,22.48355443571931
-22.164772202240634,22.593395295961216,22.593395295961216
-22.169696457334055,22.696639212319983,22.696639212319983
-22.174669739778558,22.793253281349426,22.793253281349426
-22.179690692855395,22.8832061490101,22.8832061490101
-22.184757948084744,22.966467895742742,22.966467895742742
-22.189870120707276,23.04301006770277,23.04301006770277
-22.19502580667862,23.112805809315926,23.112805809315926
-22.200223581159836,23.175830044563934,23.175830044563934
-22.205461998140752,23.232059664918886,23.232059664918886
-22.21073959072807,23.28147369891233,23.28147369891233
-22.216054871681088,23.324053453806,23.324053453806
-22.221406333893633,23.3597826305911,23.3597826305911
-22.2267924506498,23.38864741979735,23.38864741979735
-22.232211675604642,23.410636588485378,23.410636588485378
-22.237662442562176,23.42574156921283,23.42574156921283
-22.243143165240184,23.433956559920755,23.433956559920755
-22.248652237312367,23.435278639342403,23.435278639342403
-22.254188033072918,23.429707895917,23.429707895917
-22.25974890903873,23.417247560346024,23.417247560346024
-22.265333206674775,23.397904125090754,23.397904125090754
-22.2709392562218,23.371687430981453,23.371687430981453
-22.276565381393567,23.3386107031216,23.3386107031216
-22.282209904571282,23.29869052466994,23.29869052466994
-22.287871152090787,23.251946745270622,23.251946745270622
-22.293547459253187,23.198402328270177,23.198402328270177
-22.299237174694458,23.138083146539806,23.138083146539806
-22.30493866367369,23.07101774162754,23.07101774162754
-22.31065030978476,22.997237066291348,22.997237066291348
-22.316370514749043,22.916774235712374,22.916774235712374
-22.322097695639034,22.82966431486337,22.82966431486337
-22.32783028401768,22.735944165017212,22.735944165017212
-22.333566717572847,22.635652360403142,22.635652360403142
-22.33930543850295,22.52882917029899,22.52882917029899
-22.34504488928445,22.415516588803502,22.415516588803502
-22.35078351024251,22.295758389024744,22.295758389024744
-22.356519738314613,22.169600180982755,22.169600180982755
-22.362252006790488,22.03708946006514,22.03708946006514
-22.367978745677163,21.898275641477653,21.898275641477653
-22.373698382329305,21.753210083100733,21.753210083100733
-22.37940934205182,21.601946103612875,21.601946103612875
-22.385110048479888,21.44453900476276,21.44453900476276
-22.39079892365225,21.28104610640553,21.28104610640553
-22.396474387815577,21.111526800239748,21.111526800239748
-22.402134859135277,20.93604262249646,20.93604262249646
-22.40777875363788,20.754657336765867,20.754657336765867
-22.413404485834054,20.567437006693506,20.567437006693506
-22.41901047050069,20.37445002788236,20.37445002788236
-22.424595125955584,20.175767084806065,20.175767084806065
-22.43015687881388,19.9714610071888,19.9714610071888
-22.435694169766574,19.761606521292016,19.761606521292016
-22.441205459562827,19.546279917388297,19.546279917388297
-22.44668923429288,19.325558673788386,19.325558673788386
-22.45214400928731,19.099521082387216,19.099521082387216
-22.457568331327366,18.868245912177844,18.868245912177844
-22.46296077920344,18.631812133492815,18.631812133492815
-22.468319962851638,18.390298714462386,18.390298714462386
-22.473644521356647,18.143784494805157,18.143784494805157
-22.47893312011182,17.892348138275825,17.892348138275825
-22.48418444744511,17.636068160183406,17.636068160183406
-22.48939721106263,17.375023018702176,17.375023018702176
-22.494570134691834,17.109291250062004,17.109291250062004
-22.499701955270854,16.838951621982215,16.838951621982215
-22.504791420916412,16.564083280006106,16.564083280006106
-22.509837289733614,16.28476586804087,16.28476586804087
-22.514838329366945,16.00107961484169,16.00107961484169
-22.519793317078065,15.7131053888846,15.7131053888846
-22.524701040090243,15.42092473248634,15.42092473248634
-22.529560295955356,15.124619891185503,15.124619891185503
-22.53436989275497,14.824273856589535,14.824273856589535
-22.53912864902819,14.519970440485793,14.519970440485793
-22.543835393424416,14.211794394536776,14.211794394536776
-22.548488964213877,13.899831581613185,13.899831581613185
-22.553088208957416,13.584169189215354,13.584169189215354
-22.55763198481621,13.264895951217564,13.264895951217564
-22.56211916009285,12.942102315293083,12.942102315293083
-22.566548617509067,12.615880472745882,12.615880472745882
-22.570919259330026,12.28632417501555,12.28632417501555
-22.575230013775812,11.953528310382776,11.953528310382776
-22.579479841513297,11.61758829351612,11.61758829351612
-22.58366774080387,11.278599389261844,11.278599389261844
-22.587792750291342,10.93665610927243,10.93665610927243
-22.591853949212318,10.591851778734116,10.591851778734116
-22.595850455532204,10.244278302076413,10.244278302076413
-22.599781422834237,9.894026101063654,9.894026101063654
-22.603646036720157,9.541184175275614,9.541184175275614
-22.607443511222506,9.185840238577777,9.185840238577777
-22.611173085477112,8.82808090026954,8.82808090026954
-22.614834020753612,8.467991873374016,8.467991873374016
-22.618425597887786,8.105658199463448,8.105658199463448
-22.621947115157262,7.741164480033577,7.741164480033577
-22.625397886644155,7.374595102314479,7.374595102314479
-22.62877724110455,7.006034446390392,7.006034446390392
-22.63208452131414,6.635567062877762,6.635567062877762
-22.63531908379942,6.263277816297734,6.263277816297734
-22.638480298815168,5.889251997230323,5.889251997230323
-22.64156755040611,5.513575414456653,5.513575414456653
-22.644580236401403,5.136334485119532,5.136334485119532
-22.647517768232994,4.757616345630908,4.757616345630908
-22.650379570544203,4.377509007798403,4.377509007798403
-22.653165080667147,3.9961015815593313,3.9961015815593313
-22.655873748204847,3.613484574012196,3.613484574012196
-22.65850503514836,3.2297502489484975,3.2297502489484975
-22.661058417128437,2.844992988957684,2.844992988957684
-22.66353338642038,2.459309551087393,2.459309551087393
-22.665929457004275,2.072799073904311,2.072799073904311
-22.668246171248338,1.6855627197476417,1.6855627197476417
-22.670483106866435,1.2977029437491845,1.2977029437491845
-22.672639882281707,0.9093225328732173,0.9093225328732173
-22.674716158908602,0.5205236604521551,0.5205236604521551
-22.676711640018244,0.13140718234331036,0.13140718234331036
-22.67862606703733,-0.2579277202644346,-0.2579277202644346
-22.680459214676933,-0.6473835810511077,-0.6473835810511077
-22.682210886107192,-1.0368644775160238,-1.0368644775160238
-22.683880908857734,-1.4262757608931687,-1.4262757608931687
-22.68546913161948,-1.8155237660221484,-1.8155237660221484
-22.686975421830873,-2.204515540105083,-2.204515540105083
-22.68839966383898,-2.593158600027785,-2.593158600027785
-22.689741757453145,-2.9813607132023843,-2.9813607132023843
-22.691001616780525,-3.3690296935511648,-3.3690296935511648
-22.692179169299628,-3.7560732073834906,-3.7560732073834906
-22.693274355163947,-4.142398589003661,-4.142398589003661
-22.694287126728543,-4.52791266959345,-4.52791266959345
-22.69521744826887,-4.912521623342754,-4.912521623342754
-22.696065295827697,-5.296130831558117,-5.296130831558117
-22.69683065709947,-5.678644759381915,-5.678644759381915
-22.697513531250564,-6.0599668323008995,-6.0599668323008995
-22.69811392857699,-6.439999292607129,-6.439999292607129
-22.698631869869562,-6.81864301159338,-6.81864301159338
-22.69906738506944,-7.195797234875497,-7.195797234875497
-22.699420509007492,-7.5713592511540915,-7.5713592511540915
-22.69969126029217,-7.9452240055753585,-7.9452240055753585
-22.69987956322921,-8.317283730573962,-8.317283730573962
-22.699986175369137,-8.687427727896111,-8.687427727896111
-22.700010808474794,-9.055542468154973,-9.055542468154973
-22.6999533897356,-9.42151212621084,-9.42151212621084
-22.699814254735138,-9.785219522239942,-9.785219522239942
-22.699593663213065,-10.146547206852485,-10.146547206852485
-22.699291896528276,-10.505378631929393,-10.505378631929393
-22.698909267936127,-10.86159872673255,-10.86159872673255
-22.69844611930473,-11.21509402625624,-11.21509402625624
-22.69790281600303,-11.565752737263153,-11.565752737263153
-22.697279742528362,-11.913464485172074,-11.913464485172074
-22.696577299422067,-12.258119965658333,-12.258119965658333
-22.69579590130857,-12.599610688215002,-12.599610688215002
-22.69493597568309,-12.937828722908012,-12.937828722908012
-22.693997962098642,-13.272666550018517,-13.272666550018517
-22.692982311514573,-13.604016938748767,-13.604016938748767
-22.691889485687184,-13.93177284994454,-13.93177284994454
-22.69071995657752,-14.255827347254606,-14.255827347254606
-22.689474205809585,-14.576073507313149,-14.576073507313149
-22.68815272423375,-14.892404326061982,-14.892404326061982
-22.68675601164171,-15.204712623171899,-15.204712623171899
-22.68528457665122,-15.512890948241235,-15.512890948241235
-22.683738936751443,-15.816831490531309,-15.816831490531309
-22.682119618489832,-16.11642598910948,-16.11642598910948
-22.680427157805394,-16.41156563422761,-16.41156563422761
-22.67866210057803,-16.702140946443198,-16.702140946443198
-22.676825003560666,-16.988041621331046,-16.988041621331046
-22.67491643597678,-17.26915633953258,-17.26915633953258
-22.67293698219378,-17.545372568788366,-17.545372568788366
-22.67088724602117,-17.816576425726446,-17.816576425726446
-22.668767856982523,-18.082652706245998,-18.082652706245998
-22.666579477525172,-18.343485201799123,-18.343485201799123
-22.66432280845061,-18.59895735878921,-18.59895735878921
-22.66199859064223,-18.848953210420344,-18.848953210420344
-22.65960760313097,-19.093358380978202,-19.093358380978202
-22.657150658259507,-19.332060924518746,-19.332060924518746
-22.65462859521209,-19.564951843721797,-19.564951843721797
-22.6520422735724,-19.791925275739924,-19.791925275739924
-22.64939256817771,-20.012878438316086,-20.012878438316086
-22.646680365703773,-20.22771146067894,-20.22771146067894
-22.643906562754527,-20.436327198503744,-20.436327198503744
-22.641072064952215,-20.638631088283983,-20.638631088283983
-22.638177786529102,-20.83453105908077,-20.83453105908077
-22.635224650054994,-21.02393749656202,-21.02393749656202
-22.632213586089843,-21.206763243518697,-21.206763243518697
-22.629145532685225,-21.382923618315516,-21.382923618315516
-22.626021434761817,-21.55233643462883,-21.55233643462883
-22.622842243461463,-21.71492201039461,-21.71492201039461
-22.6196089156117,-21.870603159921302,-21.870603159921302
-22.61632241344363,-22.019305169431124,-22.019305169431124
-22.61298370467674,-22.160955761463427,-22.160955761463427
-22.609593763037594,-22.29548505629955,-22.29548505629955
