Time,ra,dec,distance
A.D. 2020-Apr-05 00:00:00.0000 UTC,2.198536014834653,12.797703438781541,20.745747164394377
A.D. 2020-Apr-06 00:00:00.0000 UTC,2.2020770838475863,12.816284519173092,20.75148982484254
A.D. 2020-Apr-07 00:00:00.0000 UTC,2.205633584757337,12.834925013105861,20.75697242261171
A.D. 2020-Apr-08 00:00:00.0000 UTC,2.209204848606077,12.853621242333586,20.76219411926187
A.D. 2020-Apr-09 00:00:00.0000 UTC,2.212790221064405,12.87236965126875,20.767154028726274
A.D. 2020-Apr-10 00:00:00.0000 UTC,2.2163890539747357,12.891166761552611,20.77185118987742
A.D. 2020-Apr-11 00:00:00.0000 UTC,2.220000695852668,12.910009115587503,20.776284563939548
A.D. 2020-Apr-12 00:00:00.0000 UTC,2.223624483867255,12.92889322442675,20.780453055297574
A.D. 2020-Apr-13 00:00:00.0000 UTC,2.2272597389069153,12.947815531486402,20.784355546204367
A.D. 2020-Apr-14 00:00:00.0000 UTC,2.2309057639079697,12.966772395349015,20.787990933927063
A.D. 2020-Apr-15 00:00:00.0000 UTC,2.234561844591759,12.985760088101138,20.791358162232623
A.D. 2020-Apr-16 00:00:00.0000 UTC,2.2382272514605157,13.004774802911532,20.794456244099514
A.D. 2020-Apr-17 00:00:00.0000 UTC,2.241901242127834,13.023812665191315,20.797284276270673
A.D. 2020-Apr-18 00:00:00.0000 UTC,2.2455830634542315,13.042869743716441,20.79984144795691
A.D. 2020-Apr-19 00:00:00.0000 UTC,2.24927195329806,13.061942060092495,20.802127046193146
A.D. 2020-Apr-20 00:00:00.0000 UTC,2.2529671419084036,13.081025596341895,20.804140459812757
A.D. 2020-Apr-21 00:00:00.0000 UTC,2.256667853092987,13.100116301173381,20.805881183266052
A.D. 2020-Apr-22 00:00:00.0000 UTC,2.260373305324525,13.11921009580715,20.807348820820827
A.D. 2020-Apr-23 00:00:00.0000 UTC,2.2640827129316228,13.13830288022936,20.80854309113882
A.D. 2020-Apr-24 00:00:00.0000 UTC,2.2677952874753897,13.157390540548167,20.80946383186123
A.D. 2020-Apr-25 00:00:00.0000 UTC,2.2715102393570836,13.176468957820996,20.810111003668194
A.D. 2020-Apr-26 00:00:00.0000 UTC,2.2752267796522796,13.19553401842093,20.8104846932942
A.D. 2020-Apr-27 00:00:00.0000 UTC,2.278944122138866,13.21458162581387,20.810585115123533
A.D. 2020-Apr-28 00:00:00.0000 UTC,2.282661485488229,13.233607713600241,20.81041261114789
A.D. 2020-Apr-29 00:00:00.0000 UTC,2.286378095616658,13.252608259833085,20.809967649103463
A.D. 2020-Apr-30 00:00:00.0000 UTC,2.2900931882258795,13.271579302853105,20.809250818398365
A.D. 2020-May-01 00:00:00.0000 UTC,2.293806011560565,13.290516958967817,20.808262822948937
A.D. 2020-May-02 00:00:00.0000 UTC,2.2975158293298703,13.309417441944,20.807004469381432
A.D. 2020-May-03 00:00:00.0000 UTC,2.3012219235397566,13.328277083180371,20.80547664856519
A.D. 2020-May-04 00:00:00.0000 UTC,2.3049235966667143,13.3470923494871,20.80368030874886
A.D. 2020-May-05 00:00:00.0000 UTC,2.3086201722770108,13.365859853111973,20.801616420410127
A.D. 2020-May-06 00:00:00.0000 UTC,2.3123109931013976,13.384576347420301,20.799285936553602
A.D. 2020-May-07 00:00:00.0000 UTC,2.315995416002555,13.403238703393573,20.796689756461486
A.D. 2020-May-08 00:00:00.0000 UTC,2.3196728042802777,13.421843867722167,20.793828703052736
A.D. 2020-May-09 00:00:00.0000 UTC,2.32334251891358,13.440388810641268,20.790703521356654
A.D. 2020-May-10 00:00:00.0000 UTC,2.3270039108854914,13.458870476239966,20.78731489848449
A.D. 2020-May-11 00:00:00.0000 UTC,2.330656316248352,13.47728574645625,20.783663497962706
A.D. 2020-May-12 00:00:00.0000 UTC,2.3342990544062223,13.495631423556238,20.779749997878984
A.D. 2020-May-13 00:00:00.0000 UTC,2.337931428990949,13.513904229007213,20.77557512406223
A.D. 2020-May-14 00:00:00.0000 UTC,2.3415527302076224,13.532100812827032,20.77113967403708
A.D. 2020-May-15 00:00:00.0000 UTC,2.34516223761179,13.550217767231455,20.766444531677767
A.D. 2020-May-16 00:00:00.0000 UTC,2.348759222652547,13.56825164018526,20.76149067483019
A.D. 2020-May-17 00:00:00.0000 UTC,2.3523429506997147,13.586198946641623,20.75627917877704
A.D. 2020-May-18 00:00:00.0000 UTC,2.355912682546714,13.604056176956218,20.75081121802687
A.D. 2020-May-19 00:00:00.0000 UTC,2.359467675533927,13.621819803018694,20.74508806814738
A.D. 2020-May-20 00:00:00.0000 UTC,2.3630071845039438,13.6394862831838,20.7391111085833
A.D. 2020-May-21 00:00:00.0000 UTC,2.366530462811962,13.65705206728237,20.732881826703746
A.D. 2020-May-22 00:00:00.0000 UTC,2.3700367635886885,13.674513602949583,20.72640182272916
A.D. 2020-May-23 00:00:00.0000 UTC,2.373525341396711,13.69186734425548,20.7196728147189
