Time,ra,dec,distance
A.D. 2020-Jan-27 00:00:00.0000 UTC,18.891046869506397,-22.81961437905322,6.102837991201482
A.D. 2020-Jan-28 00:00:00.0000 UTC,18.906946527181034,-22.800702445333233,6.095963935153545
A.D. 2020-Jan-29 00:00:00.0000 UTC,18.922791403103258,-22.781502772743334,6.08889119358616
A.D. 2020-Jan-30 00:00:00.0000 UTC,18.938579675625512,-22.762021663005807,6.081621228455877
A.D. 2020-Jan-31 00:00:00.0000 UTC,18.954309556185116,-22.742265572415995,6.074155550694625
A.D. 2020-Feb-01 00:00:00.0000 UTC,18.969979288970556,-22.722241106210042,6.066495714143373
A.D. 2020-Feb-02 00:00:00.0000 UTC,18.985587151332563,-22.701955012817123,6.058643310676755
A.D. 2020-Feb-03 00:00:00.0000 UTC,19.001131455385973,-22.681414177701683,6.050599965281245
A.D. 2020-Feb-04 00:00:00.0000 UTC,19.016610550830038,-22.66062561644352,6.042367329490759
A.D. 2020-Feb-05 00:00:00.0000 UTC,19.03202282842561,-22.63959646676914,6.033947071411437
A.D. 2020-Feb-06 00:00:00.0000 UTC,19.04736672277354,-22.618333979536768,6.025340860776627
A.D. 2020-Feb-07 00:00:00.0000 UTC,19.062640712130847,-22.596845509239476,6.016550348424251
A.D. 2020-Feb-08 00:00:00.0000 UTC,19.0778433123452,-22.575138505418526,6.0075771416335035
A.D. 2020-Feb-09 00:00:00.0000 UTC,19.09297306228472,-22.55322050720937,5.9984227797982665
A.D. 2020-Feb-10 00:00:00.0000 UTC,19.10802850011578,-22.531099143496192,5.989088717806527
A.D. 2020-Feb-11 00:00:00.0000 UTC,19.123008133358915,-22.508782140192594,5.97957632503751
A.D. 2020-Feb-12 00:00:00.0000 UTC,19.13791040923193,-22.48627733396601,5.969886904269133
A.D. 2020-Feb-13 00:00:00.0000 UTC,19.152733692880584,-22.463592689293264,5.9600217278666525
A.D. 2020-Feb-14 00:00:00.0000 UTC,19.167476258480495,-22.44073631458635,5.949982082300888
A.D. 2020-Feb-15 00:00:00.0000 UTC,19.182136293390464,-22.417716473965893,5.93976931022576
A.D. 2020-Feb-16 00:00:00.0000 UTC,19.196711911555997,-22.394541593319243,5.92938484248442
A.D. 2020-Feb-17 00:00:00.0000 UTC,19.211201171056263,-22.371220261189862,5.918830217615012
A.D. 2020-Feb-18 00:00:00.0000 UTC,19.225602091725897,-22.347761225954258,5.908107090500055
A.D. 2020-Feb-19 00:00:00.0000 UTC,19.239912670698953,-22.32417339072329,5.897217233469383
A.D. 2020-Feb-20 00:00:00.0000 UTC,19.254130895323936,-22.300465806923107,5.886162532939335
A.D. 2020-Feb-21 00:00:00.0000 UTC,19.268254753749527,-22.2766476670183,5.874944983634003
A.D. 2020-Feb-22 00:00:00.0000 UTC,19.2822822436859,-22.25272829654934,5.8635666814126175
