Time,ra,dec,distance
A.D. 2020-Feb-06 00:00:00.0000 UTC,20.36133273157985,-24.43586363650636,3.8739871229998397
A.D. 2020-Feb-07 00:00:00.0000 UTC,20.389641771987208,-24.369735925074682,3.8709887386977218
A.D. 2020-Feb-08 00:00:00.0000 UTC,20.41789158079081,-24.302930359151325,3.8678462061717216
A.D. 2020-Feb-09 00:00:00.0000 UTC,20.44608140814502,-24.235461423819114,3.864560041647059
A.D. 2020-Feb-10 00:00:00.0000 UTC,20.474210553596244,-24.167343702016204,3.8611306681296784
A.D. 2020-Feb-11 00:00:00.0000 UTC,20.502278324437714,-24.098591968632114,3.857558401187762
A.D. 2020-Feb-12 00:00:00.0000 UTC,20.530283988111382,-24.0292212958222,3.853843453041071
A.D. 2020-Feb-13 00:00:00.0000 UTC,20.55822673018987,-23.959247143283392,3.849985955937915
A.D. 2020-Feb-14 00:00:00.0000 UTC,20.58610562781378,-23.88868541234401,3.84598599883451
A.D. 2020-Feb-15 00:00:00.0000 UTC,20.613919642201708,-23.81755245741305,3.8418436675825443
A.D. 2020-Feb-16 00:00:00.0000 UTC,20.64166762729538,-23.745865062721922,3.8375590799585435
A.D. 2020-Feb-17 00:00:00.0000 UTC,20.669348348008548,-23.673640399305203,3.833132411058493
A.D. 2020-Feb-18 00:00:00.0000 UTC,20.69696050187796,-23.600895975631605,3.828563908804556
A.D. 2020-Feb-19 00:00:00.0000 UTC,20.724502739942217,-23.52764959023173,3.8238539016663724
A.D. 2020-Feb-20 00:00:00.0000 UTC,20.751973685214697,-23.453919289114268,3.8190028012228727
A.D. 2020-Feb-21 00:00:00.0000 UTC,20.779371948432487,-23.379723327985783,3.8140111015706624
A.D. 2020-Feb-22 00:00:00.0000 UTC,20.806696141663657,-23.30508013776349,3.808879376770539
A.D. 2020-Feb-23 00:00:00.0000 UTC,20.833944890078158,-23.23000829269733,3.8036082768210795
A.D. 2020-Feb-24 00:00:00.0000 UTC,20.861116842155987,-23.154526480815225,3.79819852238093
A.D. 2020-Feb-25 00:00:00.0000 UTC,20.8882106781492,-23.07865347745192,3.7926508984282123
A.D. 2020-Feb-26 00:00:00.0000 UTC,20.915225116784768,-23.00240812226196,3.7869662472482055
A.D. 2020-Feb-27 00:00:00.0000 UTC,20.942158920071694,-22.92580930015555,3.7811454612527884
A.D. 2020-Feb-28 00:00:00.0000 UTC,20.969010896618624,-22.848875925204744,3.7751894762096
A.D. 2020-Feb-29 00:00:00.0000 UTC,20.99577990399163,-22.771626926017042,3.769099265273638
A.D. 2020-Mar-01 00:00:00.0000 UTC,21.022464850991977,-22.69408123015551,3.762875833911924
A.D. 2020-Mar-02 00:00:00.0000 UTC,21.049064700768092,-22.61625774509129,3.756520215355409
A.D. 2020-Mar-03 00:00:00.0000 UTC,21.075578475491152,-22.53817533382358,3.750033465678013
A.D. 2020-Mar-04 00:00:00.0000 UTC,21.10200526295324,-22.459852784721704,3.743416657073362
A.D. 2020-Mar-05 00:00:00.0000 UTC,21.12834422446576,-22.38130877844005,3.7366708674387525
A.D. 2020-Mar-06 00:00:00.0000 UTC,21.15459460209425,-22.302561859425914,3.729797164326722
