Time,ra,dec,distance
A.D. 2020-Feb-19 00:00:00.0000 UTC,23.255691317799936,-5.900828624901991,30.87090762629531
A.D. 2020-Feb-20 00:00:00.0000 UTC,23.257946367556602,-5.886532801998786,30.876276415538836
A.D. 2020-Feb-21 00:00:00.0000 UTC,23.260211036148394,-5.8721836652823045,30.881367043679482
A.D. 2020-Feb-22 00:00:00.0000 UTC,23.262484764391225,-5.857784720809263,30.8861780410447
A.D. 2020-Feb-23 00:00:00.0000 UTC,23.264766987922695,-5.843339513169903,30.890708077099344
A.D. 2020-Feb-24 00:00:00.0000 UTC,23.267057138815716,-5.828851616526084,30.894955963530297
A.D. 2020-Feb-25 00:00:00.0000 UTC,23.269354647119354,-5.8143246257397125,30.898920655059275
A.D. 2020-Feb-26 00:00:00.0000 UTC,23.271658942279675,-5.799762147899988,30.90260124822255
A.D. 2020-Feb-27 00:00:00.0000 UTC,23.27396945439724,-5.785167794567137,30.90599697858461
A.D. 2020-Feb-28 00:00:00.0000 UTC,23.276285615303955,-5.770545174925825,30.909107217055304
A.D. 2020-Feb-29 00:00:00.0000 UTC,23.278606859483503,-5.755897889807085,30.91193146603958
A.D. 2020-Mar-01 00:00:00.0000 UTC,23.280932624905,-5.741229526252068,30.914469356005135
A.D. 2020-Mar-02 00:00:00.0000 UTC,23.283262353877547,-5.7265436520188375,30.916720642697086
A.D. 2020-Mar-03 00:00:00.0000 UTC,23.285595494054043,-5.711843809235099,30.91868520466979
A.D. 2020-Mar-04 00:00:00.0000 UTC,23.287931499703834,-5.697133506349512,30.92036304005862
A.D. 2020-Mar-05 00:00:00.0000 UTC,23.290269833316092,-5.682416207752561,30.921754260631545
A.D. 2020-Mar-06 00:00:00.0000 UTC,23.292609967462827,-5.667695321110717,30.922859080343553
A.D. 2020-Mar-07 00:00:00.0000 UTC,23.294951386622312,-5.6529741837701,30.92367779536165
A.D. 2020-Mar-08 00:00:00.0000 UTC,23.29729358836962,-5.638256051479791,30.92421075369643
A.D. 2020-Mar-09 00:00:00.0000 UTC,23.299636083117857,-5.623544094467499,30.924458315980736
A.D. 2020-Mar-10 00:00:00.0000 UTC,23.301978391687676,-5.608841406073546,30.924420814255733
A.D. 2020-Mar-11 00:00:00.0000 UTC,23.304320040588376,-5.594151026207312,30.92409852027191
A.D. 2020-Mar-12 00:00:00.0000 UTC,23.306660555861715,-5.579475976166175,30.923491634716157
A.D. 2020-Mar-13 00:00:00.0000 UTC,23.308999457088415,-5.564819296020145,30.922600302061124
A.D. 2020-Mar-14 00:00:00.0000 UTC,23.31133625311328,-5.550184074673264,30.921424645841345
A.D. 2020-Mar-15 00:00:00.0000 UTC,23.31367044022888,-5.535573466621084,30.919964812542787
A.D. 2020-Mar-16 00:00:00.0000 UTC,23.31600150257325,-5.520990695245367,30.918221012418673
A.D. 2020-Mar-17 00:00:00.0000 UTC,23.318328913924848,-5.506439046533436,30.91619355046504
A.D. 2020-Mar-18 00:00:00.0000 UTC,23.320652140041638,-5.4919218580746545,30.913882846286835
A.D. 2020-Mar-19 00:00:00.0000 UTC,23.322970640963796,-5.477442507041218,30.91128944498033
A.D. 2020-Mar-20 00:00:00.0000 UTC,23.325283873017767,-5.463004399123317,30.908414022166035
A.D. 2020-Mar-21 00:00:00.0000 UTC,23.327591290485078,-5.448610958994884,30.90525738585042
A.D. 2020-Mar-22 00:00:00.0000 UTC,23.329892347011313,-5.434265622094881,30.90182047682708
A.D. 2020-Mar-23 00:00:00.0000 UTC,23.332186496857705,-5.419971827224273,30.898104368410657
A.D. 2020-Mar-24 00:00:00.0000 UTC,23.33447319607737,-5.405733009493614,30.894110265656394
A.D. 2020-Mar-25 00:00:00.0000 UTC,23.33675190365935,-5.391552593342526,30.88983950389917
A.D. 2020-Mar-26 00:00:00.0000 UTC,23.339022082647222,-5.377433985563457,30.885293546398167
A.D. 2020-Mar-27 00:00:00.0000 UTC,23.34128320121699,-5.363380568408213,30.88047398099936
A.D. 2020-Mar-28 00:00:00.0000 UTC,23.343534733699002,-5.349395692884164,30.875382515917924
A.D. 2020-Mar-29 00:00:00.0000 UTC,23.345776161546947,-5.3354826722522075,30.870020974862697
A.D. 2020-Mar-30 00:00:00.0000 UTC,23.34800697428633,-5.3216447755566305,30.86439129168191
A.D. 2020-Mar-31 00:00:00.0000 UTC,23.350226670502014,-5.30788522082005,30.85849550444513
