Time,ra,dec,distance
A.D. 2020-Apr-21 00:00:00.0000 UTC,4.756720588875544,27.04385437944128,0.5010376125502702
A.D. 2020-Apr-22 00:00:00.0000 UTC,4.804233664033288,27.153296286511754,0.49363513336355697
A.D. 2020-Apr-23 00:00:00.0000 UTC,4.850375291810023,27.254089763244917,0.4862740490433505
A.D. 2020-Apr-24 00:00:00.0000 UTC,4.8950765936552365,27.346245914842374,0.47895749282168404
A.D. 2020-Apr-25 00:00:00.0000 UTC,4.938266387173605,27.42977305446909,0.47168879441315875
A.D. 2020-Apr-26 00:00:00.0000 UTC,4.979871242175412,27.50467557880583,0.4644714967353675
A.D. 2020-Apr-27 00:00:00.0000 UTC,5.019815572928738,27.5709527723159,0.45730937315282816
A.D. 2020-Apr-28 00:00:00.0000 UTC,5.058021773289073,27.628597545861645,0.4502064450091806
A.D. 2020-Apr-29 00:00:00.0000 UTC,5.0944104033150595,27.67759512007313,0.4431669993107554
A.D. 2020-Apr-30 00:00:00.0000 UTC,5.128900439787222,27.71792167557256,0.43619560636500815
A.D. 2020-May-01 00:00:00.0000 UTC,5.161409607856988,27.749543010783174,0.4292971367937632
A.D. 2020-May-02 00:00:00.0000 UTC,5.191854814355058,27.772413269648467,0.4224767765305154
A.D. 2020-May-03 00:00:00.0000 UTC,5.2201527007448485,27.78647381714945,0.41574003723871666
A.D. 2020-May-04 00:00:00.0000 UTC,5.246220319865401,27.791652334733246,0.4090927584737695
A.D. 2020-May-05 00:00:00.0000 UTC,5.269975912408168,27.78786216419626,0.4025410977536558
A.D. 2020-May-06 00:00:00.0000 UTC,5.291339722511228,27.775001845147308,0.3960915066345227
A.D. 2020-May-07 00:00:00.0000 UTC,5.310234767047238,27.752954701135103,0.38975069532605816
A.D. 2020-May-08 00:00:00.0000 UTC,5.326587486924372,27.72158830218445,0.3835255937717392
A.D. 2020-May-09 00:00:00.0000 UTC,5.340328270213262,27.680753725149255,0.3774233199959366
A.D. 2020-May-10 00:00:00.0000 UTC,5.3513919175896145,27.630284726030773,0.37145116409340095
A.D. 2020-May-11 00:00:00.0000 UTC,5.3597181697764205,27.569997121983512,0.36561658944391934
A.D. 2020-May-12 00:00:00.0000 UTC,5.365252405939859,27.499688750956718,0.3599272458399563
A.D. 2020-May-13 00:00:00.0000 UTC,5.367946567769057,27.419140321949087,0.3543909859794816
A.D. 2020-May-14 00:00:00.0000 UTC,5.3677603048190115,27.328117356138932,0.34901587767962694
A.D. 2020-May-15 00:00:00.0000 UTC,5.364662299029229,27.226373321660667,0.3438102071771966
A.D. 2020-May-16 00:00:00.0000 UTC,5.358631713207386,27.113654010990228,0.3387824718444318
A.D. 2020-May-17 00:00:00.0000 UTC,5.349659709873095,26.989703189831342,0.3339413625621732
A.D. 2020-May-18 00:00:00.0000 UTC,5.337750993044474,26.854269538434764,0.3292957368544424
A.D. 2020-May-19 00:00:00.0000 UTC,5.322925330893033,26.70711489455819,0.32485458406963813
A.D. 2020-May-20 00:00:00.0000 UTC,5.305219020180327,26.54802378342172,0.32062698374563975
A.D. 2020-May-21 00:00:00.0000 UTC,5.284686254421593,26.3768141824836,0.3166220580044753
A.D. 2020-May-22 00:00:00.0000 UTC,5.261400357326914,26.193349417846612,0.31284891845964696
A.D. 2020-May-23 00:00:00.0000 UTC,5.235454841247148,25.997551023690306,0.3093166077306901
A.D. 2020-May-24 00:00:00.0000 UTC,5.206964246934974,25.78941231635733,0.3060340352985263
A.D. 2020-May-25 00:00:00.0000 UTC,5.176064716086027,25.569012340224116,0.30300990721618304
A.D. 2020-May-26 00:00:00.0000 UTC,5.142914243265593,25.336529737720607,0.3002526492245976
A.D. 2020-May-27 00:00:00.0000 UTC,5.107692551606226,25.092255991425343,0.29777032315719254
A.D. 2020-May-28 00:00:00.0000 UTC,5.070600539945174,24.83660739752823,0.29557053706906017
A.D. 2020-May-29 00:00:00.0000 UTC,5.031859259229084,24.570135073669867,0.29366035009239627
A.D. 2020-May-30 00:00:00.0000 UTC,4.991708391447712,24.293532289602993,0.29204617339393185
A.D. 2020-May-31 00:00:00.0000 UTC,4.95040422072367,24.007638434515798,0.29073366874711576
A.D. 2020-Jun-01 00:00:00.0000 UTC,4.9082170987941875,23.71343899093842,0.28972764636727244
A.D. 2020-Jun-02 00:00:00.0000 UTC,4.865428415039793,23.412060965866146,0.289031964313442
A.D. 2020-Jun-03 00:00:00.0000 UTC,4.822327091353003,23.104763352174132,0.2886494334544628
A.D. 2020-Jun-04 00:00:00.0000 UTC,4.779205648965384,22.792922406348044,0.28858173469715
A.D. 2020-Jun-05 00:00:00.0000 UTC,4.736355950595454,22.47801188936859,0.2888293577465923
A.D. 2020-Jun-06 00:00:00.0000 UTC,4.694064801241811,22.161578927232835,0.28939157106251784
A.D. 2020-Jun-07 00:00:00.0000 UTC,4.652609661601005,21.845216691551915,0.290266429334542
A.D. 2020-Jun-08 00:00:00.0000 UTC,4.612254745879324,21.530535480335473,0.29145081838541675
A.D. 2020-Jun-09 00:00:00.0000 UTC,4.573247721847027,21.21913384520385,0.2929405308696534
A.D. 2020-Jun-10 00:00:00.0000 UTC,4.535817129410949,20.912571177661306,0.29473036253233803
A.D. 2020-Jun-11 00:00:00.0000 UTC,4.500170531658895,20.612342785434542,0.29681421904094113
A.D. 2020-Jun-12 00:00:00.0000 UTC,4.466493343567991,20.319858121228915,0.29918522613054566
A.D. 2020-Jun-13 00:00:00.0000 UTC,4.434948254306828,20.036422547121685,0.30183583897714006
A.D. 2020-Jun-14 00:00:00.0000 UTC,4.405675156268355,19.7632228246891,0.3047579490315803
A.D. 2020-Jun-15 00:00:00.0000 UTC,4.378791502075776,19.50131637765449,0.3079429877569849
A.D. 2020-Jun-16 00:00:00.0000 UTC,4.354393020310273,19.25162425400193,0.3113820271107511
A.D. 2020-Jun-17 00:00:00.0000 UTC,4.332554728515365,19.01492760887147,0.31506587658909285
