Time,ra,dec,distance
A.D. 2020-Jun-23 00:00:00.0000 UTC,6.969459658286269,20.040606685496535,0.5793014403254502
A.D. 2020-Jun-24 00:00:00.0000 UTC,6.941720759701727,19.81433974911071,0.5734767090642221
A.D. 2020-Jun-25 00:00:00.0000 UTC,6.910135493082459,19.601195753639267,0.5686442921308744
A.D. 2020-Jun-26 00:00:00.0000 UTC,6.875171891688624,19.402544264528576,0.5648386315201857
A.D. 2020-Jun-27 00:00:00.0000 UTC,6.837358074473297,19.219703993703806,0.5620920820682371
A.D. 2020-Jun-28 00:00:00.0000 UTC,6.797277339968568,19.053927063755136,0.5604342790946056
A.D. 2020-Jun-29 00:00:00.0000 UTC,6.755560793050763,18.906380637035227,0.5598915292431201
A.D. 2020-Jun-30 00:00:00.0000 UTC,6.71287766763635,18.77812630393757,0.5604862557070607
A.D. 2020-Jul-01 00:00:00.0000 UTC,6.669923709151494,18.670097912736484,0.562236527724979
A.D. 2020-Jul-02 00:00:00.0000 UTC,6.627408163400375,18.583078795227706,0.5651557003478392
A.D. 2020-Jul-03 00:00:00.0000 UTC,6.586040060218022,18.517679551987097,0.5692521842293476
A.D. 2020-Jul-04 00:00:00.0000 UTC,6.5465145616448615,18.47431766212026,0.5745293566750574
A.D. 2020-Jul-05 00:00:00.0000 UTC,6.509500150593362,18.453200139318646,0.580985614580166
A.D. 2020-Jul-06 00:00:00.0000 UTC,6.475627359918388,18.45431025659859,0.5886145579829438
A.D. 2020-Jul-07 00:00:00.0000 UTC,6.4454795890905,18.477399027248,0.5974052814699548
A.D. 2020-Jul-08 00:00:00.0000 UTC,6.4195863483929605,18.52198171203908,0.6073427417771824
A.D. 2020-Jul-09 00:00:00.0000 UTC,6.398419043615168,18.587339192218774,0.6184081652586647
A.D. 2020-Jul-10 00:00:00.0000 UTC,6.382389204235176,18.672523669068816,0.6305794587036474
A.D. 2020-Jul-11 00:00:00.0000 UTC,6.3718488918438965,18.776367868667673,0.6438315902675084
A.D. 2020-Jul-12 00:00:00.0000 UTC,6.3670929148062365,18.897496765184826,0.6581369125147859
A.D. 2020-Jul-13 00:00:00.0000 UTC,6.3683624186861305,19.034340787258405,0.6734654054417522
A.D. 2020-Jul-14 00:00:00.0000 UTC,6.375849410960961,19.185149525924118,0.6897848230364707
A.D. 2020-Jul-15 00:00:00.0000 UTC,6.3897018013666385,19.348005097205274,0.7070607320941473
A.D. 2020-Jul-16 00:00:00.0000 UTC,6.410028584197636,19.52083450386848,0.7252564365320004
A.D. 2020-Jul-17 00:00:00.0000 UTC,6.436904845814926,19.701420565880827,0.7443327843817279
A.D. 2020-Jul-18 00:00:00.0000 UTC,6.470376341209033,19.88741122865619,0.7642478580875273
A.D. 2020-Jul-19 00:00:00.0000 UTC,6.510463441465885,20.076327298817645,0.7849565518736698
A.D. 2020-Jul-20 00:00:00.0000 UTC,6.557164305091896,20.26556889137922,0.8064100430686257
A.D. 2020-Jul-21 00:00:00.0000 UTC,6.610457168093338,20.452421098384892,0.8285551679055588
A.D. 2020-Jul-22 00:00:00.0000 UTC,6.670301680743433,20.634059609923938,0.8513337172898131
A.D. 2020-Jul-23 00:00:00.0000 UTC,6.736639246674464,20.807557237517596,0.8746816753566455
A.D. 2020-Jul-24 00:00:00.0000 UTC,6.809392349087586,20.969892504666312,0.8985284341246247
A.D. 2020-Jul-25 00:00:00.0000 UTC,6.888462887418223,21.117961663829313,0.922796031124909
A.D. 2020-Jul-26 00:00:00.0000 UTC,6.973729601199373,21.248595639984693,0.9473984723283667
A.D. 2020-Jul-27 00:00:00.0000 UTC,7.0650447265305125,21.35858344153732,0.972241217882814
A.D. 2020-Jul-28 00:00:00.0000 UTC,7.162230110471551,21.4447034672872,0.99722092072143
A.D. 2020-Jul-29 00:00:00.0000 UTC,7.265073093920887,21.50376382235605,1.022225515585177
A.D. 2020-Jul-30 00:00:00.0000 UTC,7.37332255733149,21.532652192443454,1.047134755647466
A.D. 2020-Jul-31 00:00:00.0000 UTC,7.4866855966101475,21.528394988392794,1.0718212823447473
A.D. 2020-Aug-01 00:00:00.0000 UTC,7.604825344430735,21.488224373050443,1.0961522876409713
A.D. 2020-Aug-02 00:00:00.0000 UTC,7.727360455753292,21.40965049328261,1.1199917844129113
A.D. 2020-Aug-03 00:00:00.0000 UTC,7.8538667153057276,21.290534916237362,1.1432034405712448
A.D. 2020-Aug-04 00:00:00.0000 UTC,7.9838810850202515,21.12916014325161,1.1656538611584735
A.D. 2020-Aug-05 00:00:00.0000 UTC,8.1169082911748,20.924289423034185,1.1872161302915445
A.D. 2020-Aug-06 00:00:00.0000 UTC,8.252429774886465,20.675211158823707,1.2077733654852991
A.D. 2020-Aug-07 00:00:00.0000 UTC,8.389914536812975,20.381763141952213,1.2272220051623375
A.D. 2020-Aug-08 00:00:00.0000 UTC,8.528831151584091,20.044333603757504,1.2454745567081233
A.D. 2020-Aug-09 00:00:00.0000 UTC,8.668660062635498,19.66383841089727,1.262461580090257
A.D. 2020-Aug-10 00:00:00.0000 UTC,8.808905229755826,19.241676228424915,1.2781327640045868
A.D. 2020-Aug-11 00:00:00.0000 UTC,8.94910429725331,18.779665680903005,1.2924570526135273
A.D. 2020-Aug-12 00:00:00.0000 UTC,9.088836656946949,18.279970070850506,1.3054218820266046
A.D. 2020-Aug-13 00:00:00.0000 UTC,9.227729051173595,17.74501585861958,1.3170316689616208
A.D. 2020-Aug-14 00:00:00.0000 UTC,9.365458642430099,17.17741087341885,1.3273057476798282
A.D. 2020-Aug-15 00:00:00.0000 UTC,9.501753720726326,16.579867294710834,1.3362759715063266
A.D. 2020-Aug-16 00:00:00.0000 UTC,9.636392396828512,15.955133097930888,1.3439841855515322
A.D. 2020-Aug-17 00:00:00.0000 UTC,9.769199728890559,15.30593418971421,1.3504797458443125
A.D. 2020-Aug-18 00:00:00.0000 UTC,9.900043757544777,14.634928101131297,1.355817216700072
A.D. 2020-Aug-19 00:00:00.0000 UTC,10.028830896025614,13.944669013568815,1.3600543315621207
A.D. 2020-Aug-20 00:00:00.0000 UTC,10.155501055935435,13.237583128856564,1.3632502594702367
A.D. 2020-Aug-21 00:00:00.0000 UTC,10.280022803416884,12.515952964524542,1.3654641843004558
A.D. 2020-Aug-22 00:00:00.0000 UTC,10.402388750422126,11.781909007891244,1.3667541795855276
A.D. 2020-Aug-23 00:00:00.0000 UTC,10.522611304993696,11.037427214707373,1.3671763484020534
A.D. 2020-Aug-24 00:00:00.0000 UTC,10.640718842356302,10.284330993452356,1.3667841932856102
A.D. 2020-Aug-25 00:00:00.0000 UTC,10.75675231746171,9.524296500063546,1.3656281815801585
A.D. 2020-Aug-26 00:00:00.0000 UTC,10.870762314895732,8.758860245545009,1.3637554736350495
A.D. 2020-Aug-27 00:00:00.0000 UTC,10.98280651675433,7.989428187916297,1.3612097833233052
A.D. 2020-Aug-28 00:00:00.0000 UTC,11.092947558358972,7.217285645056032,1.3580313425879547
A.D. 2020-Aug-29 00:00:00.0000 UTC,11.20125123395531,6.443607523361642,1.3542569446379682
A.D. 2020-Aug-30 00:00:00.0000 UTC,11.307785010010198,5.6694684995687865,1.3499200440892791
A.D. 2020-Aug-31 00:00:00.0000 UTC,11.412616802566877,4.895852911259801,1.3450508963949652
A.D. 2020-Sep-01 00:00:00.0000 UTC,11.515813976864225,4.123664202352833,1.339676722821992
A.D. 2020-Sep-02 00:00:00.0000 UTC,11.617442531125596,3.3537338351851056,1.3338218906190678
A.D. 2020-Sep-03 00:00:00.0000 UTC,11.71756643101997,2.586829625765725,1.3275081007063594
A.D. 2020-Sep-04 00:00:00.0000 UTC,11.816247065911128,1.8236634894528305,1.3207545772157412
A.D. 2020-Sep-05 00:00:00.0000 UTC,11.913542802063438,1.0648986060860222,1.3135782546673616
A.D. 2020-Sep-06 00:00:00.0000 UTC,12.00950861124131,0.31115603026401556,1.3059939596628893
A.D. 2020-Sep-07 00:00:00.0000 UTC,12.104195755657576,-0.43697921404218243,1.2980145848699414
A.D. 2020-Sep-08 00:00:00.0000 UTC,12.197651512159661,-1.1789525042996072,1.2896512538633973
A.D. 2020-Sep-09 00:00:00.0000 UTC,12.28991892005272,-1.9142343965689859,1.2809134761244156
A.D. 2020-Sep-10 00:00:00.0000 UTC,12.381036538154216,-2.642315742988365,1.2718092921924131
A.D. 2020-Sep-11 00:00:00.0000 UTC,12.471038197621015,-3.362703078119694,1.2623454096578153
A.D. 2020-Sep-12 00:00:00.0000 UTC,12.559952737933248,-4.074914198784129,1.2525273314232865
A.D. 2020-Sep-13 00:00:00.0000 UTC,12.64780371449528,-4.778473861093092,1.2423594785076162
A.D. 2020-Sep-14 00:00:00.0000 UTC,12.734609068274505,-5.4729095243276795,1.2318453105786926
A.D. 2020-Sep-15 00:00:00.0000 UTC,12.820380751550045,-6.157747090172969,1.2209874481509668
A.D. 2020-Sep-16 00:00:00.0000 UTC,12.905124309581879,-6.832506622411401,1.2097878003960216
A.D. 2020-Sep-17 00:00:00.0000 UTC,12.988838424599676,-7.4966980816748405,1.1982477010273767
A.D. 2020-Sep-18 00:00:00.0000 UTC,13.07151443209838,-8.149817148266855,1.1863680514191843
A.D. 2020-Sep-19 00:00:00.0000 UTC,13.153135814881809,-8.791341194384328,1.1741494661035934
A.D. 2020-Sep-20 00:00:00.0000 UTC,13.233677665986251,-9.420725381864722,1.1615924137395304
A.D. 2020-Sep-21 00:00:00.0000 UTC,13.313106093837247,-10.037398732722766,1.1486973489543277
A.D. 2020-Sep-22 00:00:00.0000 UTC,13.391377532991983,-10.640759923388854,1.1354648365505944
